Date,Open,High,Low,Close,Volume,Ticker
2021-01-04,133.52000427246094,133.61000061035156,126.76000213623047,125.9744873046875,143301900,AAPL
2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,127.53197479248047,97664900,AAPL
2021-01-06,127.72000122070312,131.0500030517578,126.37999725341797,123.23905181884766,155088000,AAPL
2021-01-07,128.36000061035156,131.6300048828125,127.86000061035156,127.44439697265625,109578200,AAPL
2021-01-08,132.42999267578125,132.6300048828125,130.22999572753906,128.54437255859375,105158200,AAPL
2021-01-11,129.19000244140625,130.1699981689453,128.5,125.55590057373047,100384500,AAPL
2021-01-12,128.5,129.69000244140625,126.86000061035156,125.38066864013672,91951100,AAPL
2021-01-13,128.75999450683594,131.4499969482422,128.49000549316406,127.41517639160156,88636800,AAPL
2021-01-14,130.8000030517578,131.0,128.75999450683594,125.48775482177734,90221800,AAPL
2021-01-15,128.77999877929688,130.22000122070312,127.0,123.76471710205078,111598500,AAPL
2021-01-19,127.77999877929688,128.7100067138672,126.94000244140625,124.4364242553711,90757300,AAPL
2021-01-20,128.66000366210938,132.49000549316406,128.5500030517578,128.52491760253906,104319500,AAPL
2021-01-21,133.8000030517578,139.6699981689453,133.58999633789062,133.23641967773438,120150900,AAPL
2021-01-22,136.27999877929688,139.85000610351562,135.02000427246094,135.37799072265625,114459400,AAPL
2021-01-25,143.07000732421875,145.08999633789062,136.5399932861328,139.12579345703125,157611700,AAPL
2021-01-26,143.60000610351562,144.3000030517578,141.3699951171875,139.35943603515625,98390600,AAPL
2021-01-27,143.42999267578125,144.3000030517578,140.41000366210938,138.28860473632812,140843800,AAPL
2021-01-28,139.52000427246094,141.99000549316406,136.6999969482422,133.4506072998047,142621100,AAPL
2021-01-29,135.8300018310547,136.74000549316406,130.2100067138672,128.45677185058594,177523800,AAPL
2021-02-01,133.75,135.3800048828125,130.92999267578125,130.57888793945312,106239800,AAPL
2021-02-02,135.72999572753906,136.30999755859375,134.61000061035156,131.40635681152344,83305400,AAPL
2021-02-03,135.75999450683594,135.77000427246094,133.61000061035156,130.38421630859375,89880900,AAPL
2021-02-04,136.3000030517578,137.39999389648438,134.58999633789062,133.7425994873047,84183100,AAPL
2021-02-05,137.35000610351562,137.4199981689453,135.86000061035156,133.32823181152344,75693800,AAPL
2021-02-08,136.02999877929688,136.9600067138672,134.9199981689453,133.47450256347656,71297200,AAPL
2021-02-09,136.6199951171875,137.8800048828125,135.85000610351562,132.5970916748047,76774200,AAPL
2021-02-10,136.47999572753906,136.99000549316406,134.39999389648438,131.99266052246094,73046600,AAPL
2021-02-11,135.89999389648438,136.38999938964844,133.77000427246094,131.73915100097656,64280000,AAPL
2021-02-12,134.35000610351562,135.52999877929688,133.69000244140625,131.97314453125,60145100,AAPL
2021-02-16,135.49000549316406,136.00999450683594,132.7899932861328,129.84786987304688,80576300,AAPL
2021-02-17,131.25,132.22000122070312,129.47000122070312,127.55681610107422,97918500,AAPL
2021-02-18,129.1999969482422,130.0,127.41000366210938,126.4552001953125,96856700,AAPL
2021-02-19,130.24000549316406,130.7100067138672,128.8000030517578,126.61114501953125,87668800,AAPL
2021-02-22,128.00999450683594,129.72000122070312,125.5999984741211,122.83828735351562,103916400,AAPL
2021-02-23,123.76000213623047,126.70999908447266,118.38999938964844,122.70177459716797,158273000,AAPL
2021-02-24,124.94000244140625,125.55999755859375,122.2300033569336,122.20458984375,111039900,AAPL
2021-02-25,124.68000030517578,126.45999908447266,120.54000091552734,117.95398712158203,148199500,AAPL
2021-02-26,122.58999633789062,124.8499984741211,121.19999694824219,118.21720886230469,164560400,AAPL
2021-03-01,123.75,127.93000030517578,122.79000091552734,124.5833511352539,116307900,AAPL
2021-03-02,128.41000366210938,128.72000122070312,125.01000213623047,121.9803466796875,102260900,AAPL
2021-03-03,124.80999755859375,125.70999908447266,121.83999633789062,118.99715423583984,112966300,AAPL
2021-03-04,121.75,123.5999984741211,118.62000274658203,117.11557006835938,178155000,AAPL
2021-03-05,120.9800033569336,121.94000244140625,117.56999969482422,118.37319946289062,153766600,AAPL
2021-03-08,120.93000030517578,121.0,116.20999908447266,113.44017791748047,154376600,AAPL
2021-03-09,119.02999877929688,122.05999755859375,118.79000091552734,118.05147552490234,129525800,AAPL
2021-03-10,121.69000244140625,122.16999816894531,119.44999694824219,116.9693374633789,111943300,AAPL
2021-03-11,122.54000091552734,123.20999908447266,121.26000213623047,118.89965057373047,103026500,AAPL
2021-03-12,120.4000015258789,121.16999816894531,119.16000366210938,117.99298858642578,88105100,AAPL
2021-03-15,121.41000366210938,124.0,120.41999816894531,120.87870025634766,92403800,AAPL
2021-03-16,125.69999694824219,127.22000122070312,124.72000122070312,122.4190673828125,115227900,AAPL
2021-03-17,124.05000305175781,125.86000061035156,122.33999633789062,121.62939453125,111932600,AAPL
2021-03-18,122.87999725341797,123.18000030517578,120.31999969482422,117.50553894042969,121229700,AAPL
2021-03-19,119.9000015258789,121.43000030517578,119.68000030517578,116.97907257080078,185549500,AAPL
2021-03-22,120.33000183105469,123.87000274658203,120.26000213623047,120.29376220703125,111912300,AAPL
2021-03-23,123.33000183105469,124.23999786376953,122.13999938964844,119.4651107788086,95467100,AAPL
2021-03-24,122.81999969482422,122.9000015258789,120.06999969482422,117.07657623291016,88530500,AAPL
2021-03-25,119.54000091552734,121.66000366210938,119.0,117.56402587890625,98844700,AAPL
2021-03-26,120.3499984741211,121.4800033569336,118.91999816894531,118.1684799194336,94071200,AAPL
2021-03-29,121.6500015258789,122.58000183105469,120.7300033569336,118.34395599365234,80819200,AAPL
2021-03-30,120.11000061035156,120.4000015258789,118.86000061035156,116.89134979248047,85671900,AAPL
2021-03-31,121.6500015258789,123.5199966430664,121.1500015258789,119.08488464355469,118323800,AAPL
2021-04-01,123.66000366210938,124.18000030517578,122.48999786376953,119.91355895996094,75089100,AAPL
2021-04-05,123.87000274658203,126.16000366210938,123.06999969482422,122.74078369140625,88651200,AAPL
2021-04-06,126.5,127.12999725341797,125.6500015258789,123.04299926757812,80171300,AAPL
2021-04-07,125.83000183105469,127.91999816894531,125.13999938964844,124.69059753417969,83466700,AAPL
2021-04-08,128.9499969482422,130.38999938964844,128.52000427246094,127.08885955810547,88844600,AAPL
2021-04-09,129.8000030517578,133.0399932861328,129.47000122070312,129.66261291503906,106686700,AAPL
2021-04-12,132.52000427246094,132.85000610351562,130.6300048828125,127.94677734375,91420000,AAPL
2021-04-13,132.44000244140625,134.66000366210938,131.92999267578125,131.05674743652344,91266500,AAPL
2021-04-14,134.94000244140625,135.0,131.66000366210938,128.7169647216797,87222800,AAPL
2021-04-15,133.82000732421875,135.0,133.63999938964844,131.125,89347100,AAPL
2021-04-16,134.3000030517578,134.6699981689453,133.27999877929688,130.7935333251953,84922400,AAPL
2021-04-19,133.50999450683594,135.47000122070312,133.33999633789062,131.4564666748047,94264200,AAPL
2021-04-20,135.02000427246094,135.52999877929688,131.80999755859375,129.76988220214844,94812300,AAPL
2021-04-21,132.36000061035156,133.75,131.3000030517578,130.1500701904297,68847100,AAPL
2021-04-22,133.0399932861328,134.14999389648438,131.41000366210938,128.6292266845703,84566500,AAPL
2021-04-23,132.16000366210938,135.1199951171875,132.16000366210938,130.94952392578125,78657500,AAPL
2021-04-26,134.8300018310547,135.05999755859375,133.55999755859375,131.3394775390625,66905100,AAPL
2021-04-27,135.00999450683594,135.41000366210938,134.11000061035156,131.0177459716797,66015800,AAPL
2021-04-28,134.30999755859375,135.02000427246094,133.0800018310547,130.22808837890625,107760100,AAPL
2021-04-29,136.47000122070312,137.07000732421875,132.4499969482422,130.13055419921875,151101000,AAPL
2021-04-30,131.77999877929688,133.55999755859375,131.07000732421875,128.16128540039062,109839500,AAPL
2021-05-03,132.0399932861328,134.07000732421875,131.8300018310547,129.2141571044922,75135100,AAPL
2021-05-04,131.19000244140625,131.49000549316406,126.69999694824219,124.64186096191406,137564700,AAPL
2021-05-05,129.1999969482422,130.4499969482422,127.97000122070312,124.88558959960938,84000900,AAPL
2021-05-06,127.88999938964844,129.75,127.12999725341797,126.48444366455078,78128300,AAPL
2021-05-07,130.85000610351562,131.25999450683594,129.47999572753906,127.15826416015625,78973300,AAPL
2021-05-10,129.41000366210938,129.5399932861328,126.80999755859375,123.87701416015625,88071200,AAPL
2021-05-11,123.5,126.2699966430664,122.7699966430664,122.95904541015625,126142800,AAPL
2021-05-12,123.4000015258789,124.63999938964844,122.25,119.89264678955078,112172300,AAPL
2021-05-13,124.58000183105469,126.1500015258789,124.26000213623047,122.04106140136719,105861300,AAPL
2021-05-14,126.25,127.88999938964844,125.8499984741211,124.46294403076172,81918000,AAPL
2021-05-17,126.81999969482422,126.93000030517578,125.16999816894531,123.31060028076172,74244600,AAPL
2021-05-18,126.55999755859375,126.98999786376953,124.77999877929688,121.92386627197266,63342900,AAPL
2021-05-19,123.16000366210938,124.91999816894531,122.86000061035156,121.76763153076172,92612000,AAPL
2021-05-20,125.2300033569336,127.72000122070312,125.0999984741211,124.32622528076172,76857100,AAPL
2021-05-21,127.81999969482422,128.0,125.20999908447266,122.49029541015625,79295400,AAPL
2021-05-24,126.01000213623047,127.94000244140625,125.94000244140625,124.12114715576172,63092900,AAPL
2021-05-25,127.81999969482422,128.32000732421875,126.31999969482422,123.92581939697266,72009500,AAPL
2021-05-26,126.95999908447266,127.38999938964844,126.41999816894531,123.87701416015625,56575900,AAPL
2021-05-27,126.44000244140625,127.63999938964844,125.08000183105469,122.34381103515625,94625600,AAPL
2021-05-28,125.56999969482422,125.80000305175781,124.55000305175781,121.68949890136719,71311100,AAPL
2021-06-01,125.08000183105469,125.3499984741211,123.94000244140625,121.36722564697266,67637100,AAPL
2021-06-02,124.27999877929688,125.23999786376953,124.05000305175781,122.12895202636719,59278900,AAPL
2021-06-03,124.68000030517578,124.8499984741211,123.12999725341797,120.64457702636719,76229200,AAPL
2021-06-04,124.06999969482422,126.16000366210938,123.8499984741211,122.93949890136719,75169300,AAPL
2021-06-07,126.16999816894531,126.31999969482422,124.83000183105469,122.94927215576172,71057600,AAPL
2021-06-08,126.5999984741211,128.4600067138672,126.20999908447266,123.76956939697266,74403800,AAPL
2021-06-09,127.20999908447266,127.75,126.5199966430664,124.15044403076172,56877900,AAPL
2021-06-10,127.0199966430664,128.19000244140625,125.94000244140625,123.15434265136719,71186400,AAPL
2021-06-11,126.52999877929688,127.44000244140625,126.0999984741211,124.36528778076172,53522400,AAPL
2021-06-14,127.81999969482422,130.5399932861328,127.06999969482422,127.42192077636719,96906500,AAPL
2021-06-15,129.94000244140625,130.60000610351562,129.38999938964844,126.60160827636719,62746300,AAPL
2021-06-16,130.3699951171875,130.88999938964844,128.4600067138672,127.09963989257812,91815000,AAPL
2021-06-17,129.8000030517578,132.5500030517578,129.64999389648438,128.70120239257812,96721700,AAPL
2021-06-18,130.7100067138672,131.50999450683594,130.24000549316406,127.40239715576172,108953300,AAPL
2021-06-21,130.3000030517578,132.41000366210938,129.2100067138672,129.19923400878906,79663300,AAPL
2021-06-22,132.1300048828125,134.0800018310547,131.6199951171875,130.83987426757812,74783600,AAPL
2021-06-23,133.77000427246094,134.32000732421875,133.22999572753906,130.56643676757812,60214200,AAPL
2021-06-24,134.4499969482422,134.63999938964844,132.92999267578125,130.2832489013672,68711000,AAPL
2021-06-25,133.4600067138672,133.88999938964844,132.80999755859375,129.9902801513672,70783700,AAPL
2021-06-28,133.41000366210938,135.25,133.35000610351562,131.6211395263672,62111300,AAPL
2021-06-29,134.8000030517578,136.49000549316406,134.35000610351562,133.13482666015625,64556100,AAPL
2021-06-30,136.1699981689453,137.41000366210938,135.8699951171875,133.75006103515625,63261400,AAPL
2021-07-01,136.60000610351562,137.3300018310547,135.75999450683594,134.05279541015625,52485800,AAPL
2021-07-02,137.89999389648438,140.0,137.75,136.67977905273438,78852600,AAPL
2021-07-06,140.07000732421875,143.14999389648438,140.07000732421875,138.6914520263672,108181800,AAPL
2021-07-07,143.5399932861328,144.88999938964844,142.66000366210938,141.18170166015625,104911600,AAPL
2021-07-08,141.5800018310547,144.05999755859375,140.6699981689453,139.8828887939453,105575500,AAPL
2021-07-09,142.75,145.64999389648438,142.64999389648438,141.70901489257812,99890800,AAPL
2021-07-12,146.2100067138672,146.32000732421875,144.0,141.11334228515625,76299700,AAPL
2021-07-13,144.02999877929688,147.4600067138672,143.6300048828125,142.22662353515625,100827100,AAPL
2021-07-14,148.10000610351562,149.57000732421875,147.67999267578125,145.65435791015625,127050800,AAPL
2021-07-15,149.24000549316406,150.0,147.08999633789062,145.0000457763672,106820300,AAPL
2021-07-16,148.4600067138672,149.75999450683594,145.8800048828125,142.9590606689453,93251400,AAPL
2021-07-19,143.75,144.07000732421875,141.6699981689453,139.1113739013672,121434600,AAPL
2021-07-20,143.4600067138672,147.10000610351562,142.9600067138672,142.72463989257812,96350000,AAPL
2021-07-21,145.52999877929688,146.1300048828125,144.6300048828125,141.99221801757812,74993500,AAPL
2021-07-22,145.94000244140625,148.1999969482422,145.80999755859375,143.3594512939453,77338200,AAPL
2021-07-23,147.5500030517578,148.72000122070312,146.9199981689453,145.07815551757812,71447400,AAPL
2021-07-26,148.27000427246094,149.8300018310547,147.6999969482422,145.49813842773438,72434100,AAPL
2021-07-27,149.1199951171875,149.2100067138672,145.5500030517578,143.33013916015625,104818600,AAPL
2021-07-28,144.80999755859375,146.97000122070312,142.5399932861328,141.58204650878906,118931200,AAPL
2021-07-29,144.69000244140625,146.5500030517578,144.5800018310547,142.22662353515625,56699500,AAPL
2021-07-30,144.3800048828125,146.3300018310547,144.11000061035156,142.44146728515625,70440600,AAPL
2021-08-02,146.36000061035156,146.9499969482422,145.25,142.1094207763672,62880000,AAPL
2021-08-03,145.80999755859375,148.0399932861328,145.17999267578125,143.9062957763672,64786600,AAPL
2021-08-04,147.27000427246094,147.7899932861328,146.27999877929688,143.50592041015625,56368300,AAPL
2021-08-05,146.97999572753906,147.83999633789062,146.1699981689453,143.6133270263672,46397700,AAPL
2021-08-06,146.35000610351562,147.11000061035156,145.6300048828125,142.92869567871094,54126800,AAPL
2021-08-09,146.1999969482422,146.6999969482422,145.52000427246094,142.87982177734375,48908700,AAPL
2021-08-10,146.44000244140625,147.7100067138672,145.3000030517578,142.4005584716797,69023100,AAPL
2021-08-11,146.0500030517578,146.72000122070312,145.52999877929688,142.65487670898438,48493500,AAPL
2021-08-12,146.19000244140625,149.0500030517578,145.83999633789062,145.61830139160156,72282600,AAPL
2021-08-13,148.97000122070312,149.44000244140625,148.27000427246094,145.8236846923828,59375000,AAPL
2021-08-16,148.5399932861328,151.19000244140625,146.47000122070312,147.7992706298828,103296000,AAPL
2021-08-17,150.22999572753906,151.67999267578125,149.08999633789062,146.88970947265625,92229700,AAPL
2021-08-18,149.8000030517578,150.72000122070312,146.14999389648438,143.1438751220703,86326000,AAPL
2021-08-19,145.02999877929688,148.0,144.5,143.47637939453125,86960300,AAPL
2021-08-20,147.44000244140625,148.5,146.77999877929688,144.9336700439453,60549600,AAPL
2021-08-23,148.30999755859375,150.19000244140625,147.88999938964844,146.4202880859375,60131800,AAPL
2021-08-24,149.4499969482422,150.86000061035156,149.14999389648438,146.33224487304688,48606400,AAPL
2021-08-25,149.80999755859375,150.32000732421875,147.8000030517578,145.0999298095703,58991300,AAPL
2021-08-26,148.35000610351562,149.1199951171875,147.50999450683594,144.2979278564453,48597200,AAPL
2021-08-27,147.47999572753906,148.75,146.8300018310547,145.3346710205078,55802400,AAPL
2021-08-30,149.0,153.49000549316406,148.61000061035156,149.75534057617188,90956700,AAPL
2021-08-31,152.66000366210938,152.8000030517578,151.2899932861328,148.49368286132812,86453100,AAPL
2021-09-01,152.8300018310547,154.97999572753906,152.33999633789062,149.15872192382812,80313700,AAPL
2021-09-02,153.8699951171875,154.72000122070312,152.39999389648438,150.27371215820312,71115500,AAPL
2021-09-03,153.75999450683594,154.6300048828125,153.08999633789062,150.90943908691406,57808700,AAPL
2021-09-07,154.97000122070312,157.25999450683594,154.38999938964844,153.24691772460938,82278300,AAPL
2021-09-08,156.97999572753906,157.0399932861328,153.97999572753906,151.7016143798828,74420200,AAPL
2021-09-09,155.49000549316406,156.11000061035156,153.9499969482422,150.6844940185547,57305700,AAPL
2021-09-10,155.0,155.47999572753906,148.6999969482422,145.69651794433594,140893200,AAPL
2021-09-13,150.6300048828125,151.4199981689453,148.75,146.2637939453125,102404300,AAPL
2021-09-14,150.35000610351562,151.07000732421875,146.91000366210938,144.865234375,109296300,AAPL
2021-09-15,148.55999755859375,149.44000244140625,146.3699951171875,145.7552490234375,83281300,AAPL
2021-09-16,148.44000244140625,148.97000122070312,147.22000122070312,145.52049255371094,68034100,AAPL
2021-09-17,148.82000732421875,148.82000732421875,145.75999450683594,142.8504638671875,129868800,AAPL
2021-09-20,143.8000030517578,144.83999633789062,141.27000427246094,139.7990264892578,123478900,AAPL
2021-09-21,143.92999267578125,144.60000610351562,142.77999877929688,140.27828979492188,75834000,AAPL
2021-09-22,144.4499969482422,146.42999267578125,143.6999969482422,142.6450958251953,76404300,AAPL
2021-09-23,146.64999389648438,147.0800018310547,145.63999938964844,143.6035919189453,64838200,AAPL
2021-09-24,145.66000366210938,147.47000122070312,145.55999755859375,143.6915740966797,53477900,AAPL
2021-09-27,145.47000122070312,145.9600067138672,143.82000732421875,142.1756134033203,74150700,AAPL
2021-09-28,143.25,144.75,141.69000244140625,138.7916717529297,108972300,AAPL
2021-09-29,142.47000122070312,144.4499969482422,142.02999877929688,139.6914520263672,74602000,AAPL
2021-09-30,143.66000366210938,144.3800048828125,141.27999877929688,138.39068603515625,89056700,AAPL
2021-10-01,141.89999389648438,142.9199981689453,139.11000061035156,139.51539611816406,94639600,AAPL
2021-10-04,141.75999450683594,142.2100067138672,138.27000427246094,136.08255004882812,98322000,AAPL
2021-10-05,139.49000549316406,142.24000549316406,139.36000061035156,138.00926208496094,80861100,AAPL
2021-10-06,139.47000122070312,142.14999389648438,138.3699951171875,138.87969970703125,83221100,AAPL
2021-10-07,143.05999755859375,144.22000122070312,142.72000122070312,140.14134216308594,61732700,AAPL
2021-10-08,144.02999877929688,144.17999267578125,142.55999755859375,139.75991821289062,58773200,AAPL
2021-10-11,142.27000427246094,144.80999755859375,141.80999755859375,139.67190551757812,64452200,AAPL
2021-10-12,143.22999572753906,143.25,141.0399932861328,138.40045166015625,73035900,AAPL
2021-10-13,141.24000549316406,141.39999389648438,139.1999969482422,137.81362915039062,78762700,AAPL
2021-10-14,142.11000061035156,143.8800048828125,141.50999450683594,140.6010284423828,69907100,AAPL
2021-10-15,143.77000427246094,144.89999389648438,143.50999450683594,141.6573028564453,67940300,AAPL
2021-10-18,143.4499969482422,146.83999633789062,143.16000366210938,143.32972717285156,85589200,AAPL
2021-10-19,147.00999450683594,149.1699981689453,146.5500030517578,145.4911651611328,76378900,AAPL
2021-10-20,148.6999969482422,149.75,148.1199951171875,145.9801483154297,58418800,AAPL
2021-10-21,148.80999755859375,149.63999938964844,147.8699951171875,146.1953125,61421000,AAPL
2021-10-22,149.69000244140625,150.17999267578125,148.63999938964844,145.42271423339844,58883400,AAPL
2021-10-25,148.67999267578125,149.3699951171875,147.6199951171875,145.37379455566406,50720600,AAPL
2021-10-26,149.3300018310547,150.83999633789062,149.00999450683594,146.03884887695312,60893400,AAPL
2021-10-27,149.36000061035156,149.72999572753906,148.49000549316406,145.5791778564453,56094900,AAPL
2021-10-28,149.82000732421875,153.1699981689453,149.72000122070312,149.21746826171875,100077900,AAPL
2021-10-29,147.22000122070312,149.94000244140625,146.41000366210938,146.50830078125,124953200,AAPL
2021-11-01,148.99000549316406,149.6999969482422,147.8000030517578,145.686767578125,74588300,AAPL
2021-11-02,148.66000366210938,151.57000732421875,148.64999389648438,146.7234649658203,69122000,AAPL
2021-11-03,150.38999938964844,151.97000122070312,149.82000732421875,148.1611785888672,54511500,AAPL
2021-11-04,151.5800018310547,152.42999267578125,150.63999938964844,147.642822265625,60394600,AAPL
2021-11-05,151.88999938964844,152.1999969482422,150.05999755859375,148.1717071533203,65463900,AAPL
2021-11-08,151.41000366210938,151.57000732421875,150.16000366210938,147.34898376464844,55020900,AAPL
2021-11-09,150.1999969482422,151.42999267578125,150.05999755859375,147.7113800048828,56787900,AAPL
2021-11-10,150.02000427246094,150.1300048828125,147.85000610351562,144.88076782226562,65187100,AAPL
2021-11-11,148.9600067138672,149.42999267578125,147.67999267578125,144.83177185058594,41000000,AAPL
2021-11-12,148.42999267578125,150.39999389648438,147.47999572753906,146.908203125,63804000,AAPL
2021-11-15,150.3699951171875,151.8800048828125,149.42999267578125,146.91799926757812,59222800,AAPL
2021-11-16,149.94000244140625,151.49000549316406,149.33999633789062,147.89747619628906,59256200,AAPL
2021-11-17,151.0,155.0,150.99000549316406,150.33633422851562,88807000,AAPL
2021-11-18,153.7100067138672,158.6699981689453,153.0500030517578,154.6262969970703,137827700,AAPL
2021-11-19,157.64999389648438,161.02000427246094,156.52999877929688,157.25125122070312,117305600,AAPL
2021-11-22,161.67999267578125,165.6999969482422,161.0,157.71157836914062,117467900,AAPL
2021-11-23,161.1199951171875,161.8000030517578,159.05999755859375,158.09359741210938,96041900,AAPL
2021-11-24,160.75,162.13999938964844,159.63999938964844,158.61270141601562,69463600,AAPL
2021-11-26,159.57000732421875,160.4499969482422,156.36000061035156,153.58810424804688,76959800,AAPL
2021-11-29,159.3699951171875,161.19000244140625,158.7899932861328,156.94760131835938,88748200,AAPL
2021-11-30,159.99000549316406,165.52000427246094,159.9199981689453,161.90365600585938,174048100,AAPL
2021-12-01,167.47999572753906,170.3000030517578,164.52999877929688,161.3845672607422,152052500,AAPL
2021-12-02,158.74000549316406,164.1999969482422,157.8000030517578,160.3953094482422,136739200,AAPL
2021-12-03,164.02000427246094,164.9600067138672,159.72000122070312,158.51475524902344,118023100,AAPL
2021-12-06,164.2899932861328,167.8800048828125,164.27999877929688,161.92327880859375,107497000,AAPL
2021-12-07,169.0800018310547,171.5800018310547,168.33999633789062,167.66281127929688,120405400,AAPL
2021-12-08,172.1300048828125,175.9600067138672,170.6999969482422,171.48272705078125,116998900,AAPL
2021-12-09,174.91000366210938,176.75,173.9199981689453,170.973388671875,108923700,AAPL
2021-12-10,175.2100067138672,179.6300048828125,174.69000244140625,175.76290893554688,115402700,AAPL
2021-12-13,181.1199951171875,182.1300048828125,175.52999877929688,172.12916564941406,153237000,AAPL
2021-12-14,175.25,177.74000549316406,172.2100067138672,170.74810791015625,139380400,AAPL
2021-12-15,175.11000061035156,179.5,172.30999755859375,175.61602783203125,131063300,AAPL
2021-12-16,179.27999877929688,181.13999938964844,170.75,168.7206268310547,150185800,AAPL
2021-12-17,169.92999267578125,173.47000122070312,169.69000244140625,167.6236572265625,195432700,AAPL
2021-12-20,168.27999877929688,170.5800018310547,167.4600067138672,166.26222229003906,107499100,AAPL
2021-12-21,171.55999755859375,173.1999969482422,169.1199951171875,169.4356689453125,91185900,AAPL
2021-12-22,173.0399932861328,175.86000061035156,172.14999389648438,172.03118896484375,92135300,AAPL
2021-12-23,175.85000610351562,176.85000610351562,175.27000427246094,172.65805053710938,68356600,AAPL
2021-12-27,177.08999633789062,180.4199981689453,177.07000732421875,176.62486267089844,74919600,AAPL
2021-12-28,180.16000366210938,181.3300018310547,178.52999877929688,175.60618591308594,79144300,AAPL
2021-12-29,179.3300018310547,180.6300048828125,178.13999938964844,175.69435119628906,62348900,AAPL
2021-12-30,179.47000122070312,180.57000732421875,178.08999633789062,174.5386199951172,59773000,AAPL
2021-12-31,178.08999633789062,179.22999572753906,177.25999450683594,173.9215545654297,64062300,AAPL
2022-01-03,177.8300018310547,182.8800048828125,177.7100067138672,178.27032470703125,104487900,AAPL
2022-01-04,182.6300048828125,182.94000244140625,179.1199951171875,176.00778198242188,99310400,AAPL
2022-01-05,179.61000061035156,180.1699981689453,174.63999938964844,171.32601928710938,94537600,AAPL
2022-01-06,172.6999969482422,175.3000030517578,171.63999938964844,168.46597290039062,96904000,AAPL
2022-01-07,172.88999938964844,174.13999938964844,171.02999877929688,168.6324920654297,86709100,AAPL
2022-01-10,169.0800018310547,172.5,168.1699981689453,168.65206909179688,106765600,AAPL
2022-01-11,172.32000732421875,175.17999267578125,170.82000732421875,171.48272705078125,76138300,AAPL
2022-01-12,176.1199951171875,177.17999267578125,174.82000732421875,171.9234619140625,74805200,AAPL
2022-01-13,175.77999877929688,176.6199951171875,171.7899932861328,168.65206909179688,84505800,AAPL
2022-01-14,171.33999633789062,173.77999877929688,171.08999633789062,169.51400756835938,80440800,AAPL
2022-01-18,171.50999450683594,172.5399932861328,169.41000366210938,166.31118774414062,90956700,AAPL
2022-01-19,170.0,171.0800018310547,165.94000244140625,162.81455993652344,94815000,AAPL
2022-01-20,166.97999572753906,169.67999267578125,164.17999267578125,161.12986755371094,91420500,AAPL
2022-01-21,164.4199981689453,166.3300018310547,162.3000030517578,159.07301330566406,122848900,AAPL
2022-01-24,160.02000427246094,162.3000030517578,154.6999969482422,158.2992706298828,162294600,AAPL
2022-01-25,158.97999572753906,162.75999450683594,157.02000427246094,156.49703979492188,115798400,AAPL
2022-01-26,163.5,164.38999938964844,157.82000732421875,156.4088897705078,108275300,AAPL
2022-01-27,162.4499969482422,163.83999633789062,158.27999877929688,155.94857788085938,121954600,AAPL
2022-01-28,165.7100067138672,170.35000610351562,162.8000030517578,166.83029174804688,179935700,AAPL
2022-01-31,170.16000366210938,175.0,169.50999450683594,171.1888885498047,115541600,AAPL
