Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2021-01-08,218.67999267578125,220.5800018310547,217.02999877929688,219.6199951171875,210.73411560058594,22956200,MSFT
2021-01-11,218.47000122070312,218.91000366210938,216.72999572753906,217.49000549316406,208.6903076171875,23031300,MSFT
2021-01-12,216.5,217.10000610351562,213.32000732421875,214.92999267578125,206.23388671875,23249300,MSFT
2021-01-13,214.02000427246094,216.75999450683594,213.92999267578125,216.33999633789062,207.5868682861328,20087100,MSFT
2021-01-14,215.91000366210938,217.4600067138672,212.74000549316406,213.02000427246094,204.4011688232422,29480800,MSFT
2021-01-15,213.52000427246094,214.50999450683594,212.02999877929688,212.64999389648438,204.04612731933594,31746500,MSFT
2021-01-19,213.75,216.97999572753906,212.6300048828125,216.44000244140625,207.6827850341797,30480900,MSFT
2021-01-20,217.6999969482422,225.7899932861328,217.2899932861328,224.33999633789062,215.26315307617188,37777300,MSFT
2021-01-21,224.6999969482422,226.3000030517578,222.4199981689453,224.97000122070312,215.86767578125,30709400,MSFT
2021-01-22,227.0800018310547,230.07000732421875,225.8000030517578,225.9499969482422,216.8079833984375,30172700,MSFT
2021-01-25,229.1199951171875,229.77999877929688,224.22000122070312,229.52999877929688,220.2431182861328,33152100,MSFT
2021-01-26,231.86000061035156,234.17999267578125,230.0800018310547,232.3300018310547,222.92987060546875,49169600,MSFT
2021-01-27,238.0,240.44000244140625,230.13999938964844,232.89999389648438,223.47682189941406,69870600,MSFT
2021-01-28,235.61000061035156,242.63999938964844,235.08999633789062,238.92999267578125,229.26283264160156,49111200,MSFT
2021-01-29,235.99000549316406,238.02000427246094,231.35000610351562,231.9600067138672,222.57484436035156,42503100,MSFT
2021-02-01,235.05999755859375,242.5,232.42999267578125,239.64999389648438,229.95372009277344,33314200,MSFT
2021-02-02,241.3000030517578,242.30999755859375,238.69000244140625,239.50999450683594,229.81935119628906,25916300,MSFT
2021-02-03,239.57000732421875,245.08999633789062,239.25999450683594,243.0,233.1681671142578,27158100,MSFT
2021-02-04,242.66000366210938,243.24000549316406,240.3699951171875,242.00999450683594,232.21820068359375,25296100,MSFT
2021-02-05,242.22999572753906,243.27999877929688,240.4199981689453,242.1999969482422,232.40052795410156,18054800,MSFT
2021-02-08,243.14999389648438,243.67999267578125,240.80999755859375,242.47000122070312,232.65960693359375,22211900,MSFT
2021-02-09,241.8699951171875,244.75999450683594,241.3800048828125,243.77000427246094,233.90699768066406,23565000,MSFT
2021-02-10,245.0,245.9199981689453,240.88999938964844,242.82000732421875,232.99546813964844,22186700,MSFT
2021-02-11,244.77999877929688,245.14999389648438,242.14999389648438,244.49000549316406,234.59788513183594,15751100,MSFT
2021-02-12,243.92999267578125,245.3000030517578,242.72999572753906,244.99000549316406,235.07765197753906,16561100,MSFT
2021-02-16,245.02999877929688,246.1300048828125,242.9199981689453,243.6999969482422,233.83984375,26728500,MSFT
2021-02-17,241.32000732421875,244.30999755859375,240.94000244140625,244.1999969482422,234.85926818847656,21653500,MSFT
2021-02-18,241.8000030517578,243.92999267578125,240.86000061035156,243.7899932861328,234.46493530273438,16925600,MSFT
2021-02-19,243.75,243.86000061035156,240.17999267578125,240.97000122070312,231.75283813476562,25262600,MSFT
2021-02-22,237.4199981689453,237.92999267578125,232.39999389648438,234.50999450683594,225.5399627685547,36446900,MSFT
2021-02-23,230.3300018310547,234.8300018310547,228.72999572753906,233.27000427246094,224.34738159179688,30228700,MSFT
2021-02-24,230.00999450683594,235.1999969482422,229.0,234.5500030517578,225.57843017578125,26339700,MSFT
2021-02-25,232.0800018310547,234.58999633789062,227.8800048828125,228.99000549316406,220.23109436035156,39542200,MSFT
2021-02-26,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,223.4914093017578,37819200,MSFT
2021-03-01,235.89999389648438,237.47000122070312,233.14999389648438,236.94000244140625,227.87698364257812,25324000,MSFT
2021-03-02,237.00999450683594,237.3000030517578,233.4499969482422,233.8699951171875,224.9244384765625,22812500,MSFT
2021-03-03,232.16000366210938,233.5800018310547,227.25999450683594,227.55999755859375,218.85577392578125,34029500,MSFT
2021-03-04,226.74000549316406,232.49000549316406,224.25999450683594,226.72999572753906,218.05755615234375,44727800,MSFT
2021-03-05,229.52000427246094,233.27000427246094,226.4600067138672,231.60000610351562,222.7412567138672,41872800,MSFT
2021-03-08,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,218.69224548339844,35267400,MSFT
2021-03-09,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,224.8378143310547,33080500,MSFT
2021-03-10,237.0,237.0,232.0399932861328,232.4199981689453,223.5298614501953,29746800,MSFT
2021-03-11,234.9600067138672,239.1699981689453,234.30999755859375,237.1300048828125,228.05970764160156,29907600,MSFT
2021-03-12,234.00999450683594,235.82000732421875,233.22999572753906,235.75,226.73251342773438,22653700,MSFT
2021-03-15,234.9600067138672,235.19000244140625,231.80999755859375,234.80999755859375,225.82846069335938,26034900,MSFT
2021-03-16,236.27999877929688,240.05999755859375,235.94000244140625,237.7100067138672,228.6175537109375,28092200,MSFT
2021-03-17,236.14999389648438,238.5500030517578,233.22999572753906,237.0399932861328,227.97311401367188,29562100,MSFT
2021-03-18,232.55999755859375,234.19000244140625,230.3300018310547,230.72000122070312,221.89488220214844,34833000,MSFT
2021-03-19,231.02000427246094,232.47000122070312,229.35000610351562,230.35000610351562,221.53907775878906,46430700,MSFT
2021-03-22,230.27000427246094,236.89999389648438,230.13999938964844,235.99000549316406,226.96331787109375,30127000,MSFT
2021-03-23,237.49000549316406,241.0500030517578,237.07000732421875,237.5800018310547,228.4924774169922,31638400,MSFT
2021-03-24,237.85000610351562,238.0,235.32000732421875,235.4600067138672,226.45361328125,25620100,MSFT
2021-03-25,235.3000030517578,236.94000244140625,231.57000732421875,232.33999633789062,223.45294189453125,34061900,MSFT
2021-03-26,231.5500030517578,236.7100067138672,231.5500030517578,236.47999572753906,227.43455505371094,25479900,MSFT
2021-03-29,236.58999633789062,236.8000030517578,231.8800048828125,235.24000549316406,226.24200439453125,25227500,MSFT
2021-03-30,233.52999877929688,233.85000610351562,231.10000610351562,231.85000610351562,222.981689453125,24792000,MSFT
2021-03-31,232.91000366210938,239.10000610351562,232.38999938964844,235.77000427246094,226.75173950195312,43623500,MSFT
2021-04-01,238.47000122070312,242.83999633789062,238.0500030517578,242.35000610351562,233.080078125,30338000,MSFT
2021-04-05,242.75999450683594,249.9600067138672,242.6999969482422,249.07000732421875,239.54302978515625,36910600,MSFT
2021-04-06,247.61000061035156,249.39999389648438,246.8800048828125,247.86000061035156,238.37930297851562,22931900,MSFT
2021-04-07,247.80999755859375,250.92999267578125,247.19000244140625,249.89999389648438,240.34127807617188,22719800,MSFT
2021-04-08,252.77000427246094,254.13999938964844,252.0,253.25,243.5631103515625,23625200,MSFT
2021-04-09,252.8699951171875,255.99000549316406,252.44000244140625,255.85000610351562,246.06365966796875,24326800,MSFT
2021-04-12,254.7100067138672,257.6700134277344,254.6199951171875,255.91000366210938,246.1214141845703,27148700,MSFT
2021-04-13,257.260009765625,259.19000244140625,256.8299865722656,258.489990234375,248.60269165039062,23837500,MSFT
2021-04-14,257.4800109863281,258.8299865722656,255.16000366210938,255.58999633789062,245.81356811523438,23070900,MSFT
2021-04-15,257.92999267578125,259.92999267578125,257.7300109863281,259.5,249.5740509033203,25627500,MSFT
2021-04-16,259.4700012207031,261.0,257.6000061035156,260.739990234375,250.7665557861328,24878600,MSFT
2021-04-19,260.19000244140625,261.4800109863281,257.82000732421875,258.739990234375,248.84310913085938,23209300,MSFT
2021-04-20,257.82000732421875,260.20001220703125,256.8399963378906,258.260009765625,248.3814697265625,19722900,MSFT
2021-04-21,258.94000244140625,260.67999267578125,257.25,260.5799865722656,250.61279296875,24030400,MSFT
2021-04-22,260.2099914550781,261.7799987792969,255.63999938964844,257.1700134277344,247.3332061767578,25606200,MSFT
2021-04-23,257.8800048828125,261.510009765625,257.2699890136719,261.1499938964844,251.1609649658203,21462600,MSFT
2021-04-26,261.6600036621094,262.44000244140625,260.1700134277344,261.54998779296875,251.54563903808594,19763300,MSFT
2021-04-27,261.5799865722656,263.19000244140625,260.1199951171875,261.9700012207031,251.9495849609375,31014200,MSFT
2021-04-28,256.0799865722656,256.5400085449219,252.9499969482422,254.55999755859375,244.82301330566406,46903100,MSFT
2021-04-29,255.4600067138672,256.1000061035156,249.0,252.50999450683594,242.85140991210938,40589000,MSFT
2021-04-30,249.74000549316406,253.0800018310547,249.60000610351562,252.17999267578125,242.5340576171875,30945100,MSFT
2021-05-03,253.39999389648438,254.35000610351562,251.1199951171875,251.86000061035156,242.22628784179688,19626600,MSFT
2021-05-04,250.97000122070312,251.2100067138672,245.75999450683594,247.7899932861328,238.31195068359375,32756100,MSFT
2021-05-05,249.05999755859375,249.5,245.82000732421875,246.47000122070312,237.0424346923828,21901300,MSFT
2021-05-06,246.4499969482422,249.86000061035156,244.69000244140625,249.72999572753906,240.177734375,26491100,MSFT
2021-05-07,252.14999389648438,254.3000030517578,251.1699981689453,252.4600067138672,242.80331420898438,27032900,MSFT
2021-05-10,250.8699951171875,251.72999572753906,247.1199951171875,247.17999267578125,237.72531127929688,29299900,MSFT
2021-05-11,244.5500030517578,246.60000610351562,242.57000732421875,246.22999572753906,236.81163024902344,33641600,MSFT
2021-05-12,242.1699981689453,244.3800048828125,238.07000732421875,239.0,229.8582000732422,36684400,MSFT
2021-05-13,241.8000030517578,245.60000610351562,241.4199981689453,243.02999877929688,233.7340545654297,29624300,MSFT
2021-05-14,245.5800018310547,249.17999267578125,245.49000549316406,248.14999389648438,238.65817260742188,23901100,MSFT
2021-05-17,246.5500030517578,246.58999633789062,243.52000427246094,245.17999267578125,235.8017578125,24970200,MSFT
2021-05-18,246.27000427246094,246.41000366210938,242.89999389648438,243.0800018310547,233.7821502685547,20168000,MSFT
2021-05-19,239.30999755859375,243.22999572753906,238.60000610351562,243.1199951171875,234.36050415039062,25739800,MSFT
2021-05-20,243.9600067138672,247.9499969482422,243.86000061035156,246.47999572753906,237.59942626953125,21800700,MSFT
2021-05-21,247.57000732421875,248.3300018310547,244.74000549316406,245.1699981689453,236.33663940429688,21863100,MSFT
2021-05-24,247.7899932861328,251.16000366210938,247.50999450683594,250.77999877929688,241.7445526123047,21411500,MSFT
2021-05-25,251.77000427246094,252.75,250.82000732421875,251.72000122070312,242.6506805419922,17704300,MSFT
2021-05-26,251.42999267578125,252.94000244140625,250.75,251.49000549316406,242.42897033691406,17771600,MSFT
2021-05-27,251.1699981689453,251.47999572753906,249.25,249.30999755859375,240.32745361328125,24426200,MSFT
2021-05-28,251.0,252.0800018310547,249.55999755859375,249.67999267578125,240.68417358398438,18270200,MSFT
2021-06-01,251.22999572753906,251.2899932861328,246.9600067138672,247.39999389648438,238.48629760742188,23213300,MSFT
2021-06-02,248.1300048828125,249.27000427246094,245.83999633789062,247.3000030517578,238.38992309570312,19406700,MSFT
2021-06-03,245.22000122070312,246.33999633789062,243.0,245.7100067138672,236.85719299316406,25307700,MSFT
2021-06-04,247.75999450683594,251.64999389648438,247.50999450683594,250.7899932861328,241.75416564941406,25281100,MSFT
2021-06-07,249.97999572753906,254.08999633789062,249.80999755859375,253.80999755859375,244.66534423828125,23079200,MSFT
2021-06-08,255.16000366210938,256.010009765625,252.50999450683594,252.57000732421875,243.4700469970703,22455000,MSFT
2021-06-09,253.80999755859375,255.52999877929688,253.2100067138672,253.58999633789062,244.45327758789062,17937600,MSFT
2021-06-10,254.2899932861328,257.4599914550781,253.6699981689453,257.239990234375,247.97177124023438,24563600,MSFT
2021-06-11,257.989990234375,258.489990234375,256.6099853515625,257.8900146484375,248.5984344482422,18999700,MSFT
2021-06-14,257.8999938964844,259.95001220703125,256.79998779296875,259.8900146484375,250.52630615234375,19150500,MSFT
2021-06-15,259.7699890136719,259.989990234375,257.67999267578125,258.3599853515625,249.05137634277344,18038900,MSFT
2021-06-16,259.3999938964844,260.5799865722656,254.4199981689453,257.3800048828125,248.10671997070312,27220000,MSFT
2021-06-17,256.07000732421875,261.75,256.010009765625,260.8999938964844,251.49993896484375,27565500,MSFT
2021-06-18,259.6300048828125,262.29998779296875,258.75,259.42999267578125,250.0828857421875,37202200,MSFT
2021-06-21,259.82000732421875,263.5199890136719,257.9200134277344,262.6300048828125,253.1676483154297,26696100,MSFT
2021-06-22,262.7200012207031,265.7900085449219,262.3999938964844,265.510009765625,255.94381713867188,24694100,MSFT
2021-06-23,265.989990234375,266.8299865722656,264.42999267578125,265.2699890136719,255.7124481201172,19518700,MSFT
2021-06-24,266.1600036621094,267.8500061035156,265.4700012207031,266.69000244140625,257.08135986328125,21446900,MSFT
2021-06-25,266.2300109863281,267.25,264.760009765625,265.0199890136719,255.47145080566406,25611100,MSFT
2021-06-28,266.19000244140625,268.8999938964844,265.9100036621094,268.7200012207031,259.0380859375,19590000,MSFT
2021-06-29,268.8699951171875,271.6499938964844,267.9800109863281,271.3999938964844,261.62158203125,19937800,MSFT
2021-06-30,270.69000244140625,271.3599853515625,269.6000061035156,270.8999938964844,261.1395568847656,21656500,MSFT
2021-07-01,269.6099853515625,271.8399963378906,269.6000061035156,271.6000061035156,261.8144226074219,16725300,MSFT
2021-07-02,272.82000732421875,278.0,272.5,277.6499938964844,267.6464538574219,26458000,MSFT
2021-07-06,278.0299987792969,279.3699951171875,274.29998779296875,277.6600036621094,267.6560974121094,31565600,MSFT
2021-07-07,279.3999938964844,280.69000244140625,277.1499938964844,279.92999267578125,269.8442687988281,23260000,MSFT
2021-07-08,276.8999938964844,278.7300109863281,274.8699951171875,277.4200134277344,267.42474365234375,24618600,MSFT
2021-07-09,275.7200012207031,278.04998779296875,275.32000732421875,277.94000244140625,267.9259338378906,23916700,MSFT
2021-07-12,279.1600036621094,279.7699890136719,276.5799865722656,277.32000732421875,267.328369140625,18931700,MSFT
2021-07-13,277.5199890136719,282.8500061035156,277.3900146484375,280.9800109863281,270.8564453125,26120100,MSFT
2021-07-14,282.3500061035156,283.6600036621094,280.54998779296875,282.510009765625,272.3313293457031,23113700,MSFT
2021-07-15,282.0,282.510009765625,279.8299865722656,281.0299987792969,270.9046936035156,22604200,MSFT
2021-07-16,282.07000732421875,284.1000061035156,279.4599914550781,280.75,270.634765625,26186800,MSFT
2021-07-19,278.92999267578125,280.3699951171875,274.45001220703125,277.010009765625,267.0295715332031,32935600,MSFT
2021-07-20,278.0299987792969,280.9700012207031,276.260009765625,279.32000732421875,269.2562255859375,26259700,MSFT
2021-07-21,278.8999938964844,281.5199890136719,277.2900085449219,281.3999938964844,271.2612609863281,24364300,MSFT
2021-07-22,283.8399963378906,286.4200134277344,283.4200134277344,286.1400146484375,275.8305358886719,23384100,MSFT
2021-07-23,287.3699951171875,289.989990234375,286.5,289.6700134277344,279.23333740234375,22768100,MSFT
2021-07-26,289.0,289.69000244140625,286.6400146484375,289.04998779296875,278.63568115234375,23176100,MSFT
2021-07-27,289.42999267578125,289.5799865722656,282.95001220703125,286.5400085449219,276.21612548828125,33604100,MSFT
2021-07-28,288.989990234375,290.1499938964844,283.8299865722656,286.2200012207031,275.9075927734375,33566900,MSFT
2021-07-29,286.239990234375,288.6199951171875,286.0799865722656,286.5,276.1775207519531,18168300,MSFT
2021-07-30,285.1700134277344,286.6600036621094,283.9100036621094,284.9100036621094,274.6448669433594,20944800,MSFT
2021-08-02,286.3599853515625,286.7699890136719,283.739990234375,284.82000732421875,274.5580749511719,16267400,MSFT
2021-08-03,285.4200134277344,287.2300109863281,284.0,287.1199951171875,276.77520751953125,17879000,MSFT
2021-08-04,286.2200012207031,287.5899963378906,284.6499938964844,286.510009765625,276.1871643066406,16191300,MSFT
2021-08-05,286.8800048828125,289.6300048828125,286.1000061035156,289.5199890136719,279.0886535644531,13900200,MSFT
2021-08-06,288.510009765625,289.5,287.6199951171875,289.4599914550781,279.0308837890625,16589300,MSFT
2021-08-09,289.75,291.54998779296875,287.80999755859375,288.3299865722656,277.94158935546875,16117600,MSFT
2021-08-10,288.79998779296875,289.25,285.20001220703125,286.44000244140625,276.1197509765625,18616600,MSFT
2021-08-11,287.2099914550781,288.6600036621094,285.8599853515625,286.95001220703125,276.6113586425781,13955900,MSFT
2021-08-12,286.6300048828125,289.9700012207031,286.3399963378906,289.80999755859375,279.3682556152344,14561300,MSFT
2021-08-13,289.4800109863281,292.8999938964844,289.29998779296875,292.8500061035156,282.29876708984375,18249000,MSFT
2021-08-16,293.19000244140625,294.82000732421875,290.0199890136719,294.6000061035156,283.9857177734375,22507600,MSFT
2021-08-17,292.3900146484375,293.42999267578125,291.0799865722656,293.0799865722656,282.5204162597656,20075300,MSFT
2021-08-18,292.0400085449219,294.82000732421875,290.2699890136719,290.7300109863281,280.79168701171875,21813000,MSFT
2021-08-19,288.69000244140625,297.4700012207031,288.6400146484375,296.7699890136719,286.6252136230469,29850500,MSFT
2021-08-20,299.7200012207031,305.8399963378906,298.05999755859375,304.3599853515625,293.9556884765625,40817600,MSFT
2021-08-23,303.25,305.3999938964844,301.8500061035156,304.6499938964844,294.2358703613281,22830200,MSFT
2021-08-24,305.0199890136719,305.6499938964844,302.0,302.6199951171875,292.2751770019531,18175800,MSFT
2021-08-25,304.29998779296875,304.5899963378906,300.4200134277344,302.010009765625,291.6860656738281,20006100,MSFT
2021-08-26,300.989990234375,302.42999267578125,298.95001220703125,299.0899963378906,288.8658752441406,17666100,MSFT
2021-08-27,298.989990234375,300.8699951171875,296.8299865722656,299.7200012207031,289.4743347167969,22605700,MSFT
2021-08-30,301.1199951171875,304.2200012207031,301.05999755859375,303.5899963378906,293.2120666503906,16348100,MSFT
2021-08-31,304.4200134277344,304.5,301.5,301.8800048828125,291.5605773925781,26285300,MSFT
2021-09-01,302.8699951171875,305.19000244140625,301.489990234375,301.8299865722656,291.5122375488281,18983800,MSFT
2021-09-02,302.20001220703125,303.3599853515625,300.17999267578125,301.1499938964844,290.85546875,16285600,MSFT
2021-09-03,300.989990234375,302.6000061035156,300.260009765625,301.1400146484375,290.8458251953125,14747900,MSFT
2021-09-07,301.010009765625,301.0899963378906,298.20001220703125,300.17999267578125,289.91864013671875,17180400,MSFT
2021-09-08,299.7799987792969,300.6099853515625,297.4700012207031,300.2099914550781,289.94757080078125,15046800,MSFT
2021-09-09,300.82000732421875,302.1400146484375,297.0,297.25,287.08880615234375,19927000,MSFT
2021-09-10,298.4200134277344,299.9200134277344,295.3800048828125,295.7099914550781,285.6014099121094,19633400,MSFT
2021-09-13,297.54998779296875,298.5400085449219,294.0799865722656,296.989990234375,286.83770751953125,23652900,MSFT
2021-09-14,299.55999755859375,301.3900146484375,298.1000061035156,299.7900085449219,289.5419616699219,21853400,MSFT
2021-09-15,303.260009765625,305.32000732421875,301.82000732421875,304.82000732421875,294.4000244140625,28356300,MSFT
2021-09-16,303.760009765625,305.30999755859375,300.760009765625,305.2200012207031,294.7862854003906,19550800,MSFT
2021-09-17,304.1700134277344,304.5,299.5299987792969,299.8699951171875,289.6192321777344,41372500,MSFT
2021-09-20,296.3299865722656,298.7200012207031,289.5199890136719,294.29998779296875,284.2396545410156,38278700,MSFT
2021-09-21,295.69000244140625,297.5400085449219,294.07000732421875,294.79998779296875,284.7225036621094,22364100,MSFT
2021-09-22,296.7300109863281,300.2200012207031,294.510009765625,298.5799865722656,288.3733825683594,26626300,MSFT
2021-09-23,298.8500061035156,300.8999938964844,297.5299987792969,299.55999755859375,289.31982421875,18604600,MSFT
2021-09-24,298.2300109863281,299.79998779296875,296.92999267578125,299.3500061035156,289.11700439453125,14999000,MSFT
2021-09-27,296.1400146484375,296.4700012207031,292.94000244140625,294.1700134277344,284.11407470703125,23571700,MSFT
2021-09-28,289.79998779296875,290.7799987792969,282.75,283.5199890136719,273.82818603515625,43186200,MSFT
2021-09-29,285.1000061035156,286.7699890136719,283.010009765625,284.0,274.29180908203125,26353700,MSFT
2021-09-30,285.7099914550781,287.8299865722656,281.6199951171875,281.9200134277344,272.28289794921875,32343600,MSFT
2021-10-01,282.1199951171875,289.9800109863281,281.2900085449219,289.1000061035156,279.2173767089844,30086300,MSFT
2021-10-04,287.3999938964844,287.75,280.25,283.1099853515625,273.4321594238281,31350700,MSFT
2021-10-05,284.04998779296875,290.3999938964844,284.04998779296875,288.760009765625,278.8890380859375,24993000,MSFT
2021-10-06,285.7799987792969,293.6300048828125,285.510009765625,293.1099853515625,283.09033203125,28002600,MSFT
2021-10-07,295.17999267578125,296.6400146484375,293.9200134277344,294.8500061035156,284.7708740234375,20430500,MSFT
2021-10-08,296.2200012207031,296.6400146484375,293.760009765625,294.8500061035156,284.7708740234375,17685700,MSFT
2021-10-11,292.9200134277344,297.9700012207031,292.75,294.2300109863281,284.1719970703125,19298600,MSFT
2021-10-12,295.3399963378906,295.44000244140625,292.3500061035156,292.8800048828125,282.8681335449219,17974100,MSFT
2021-10-13,294.9100036621094,297.2799987792969,293.489990234375,296.30999755859375,286.180908203125,23416300,MSFT
2021-10-14,299.2099914550781,303.2699890136719,297.8299865722656,302.75,292.4007873535156,27262900,MSFT
2021-10-15,302.3399963378906,304.45001220703125,300.5199890136719,304.2099914550781,293.8109130859375,25384800,MSFT
2021-10-18,303.57000732421875,308.2099914550781,302.69000244140625,307.2900085449219,296.7855529785156,22729300,MSFT
2021-10-19,308.3500061035156,309.29998779296875,307.2200012207031,308.2300109863281,297.6934509277344,17682100,MSFT
2021-10-20,309.2099914550781,309.70001220703125,306.1099853515625,307.4100036621094,296.9014892578125,16537100,MSFT
2021-10-21,307.1700134277344,311.0199890136719,306.3599853515625,310.760009765625,300.136962890625,16918100,MSFT
2021-10-22,310.3999938964844,311.0899963378906,307.79998779296875,309.1600036621094,298.5916748046875,17449300,MSFT
2021-10-25,309.3599853515625,309.3999938964844,306.4599914550781,308.1300048828125,297.5969543457031,17554500,MSFT
2021-10-26,311.0,312.3999938964844,308.6000061035156,310.1099853515625,299.5091857910156,28107300,MSFT
2021-10-27,316.0,326.1000061035156,316.0,323.1700134277344,312.122802734375,52588700,MSFT
2021-10-28,324.3299865722656,324.8699951171875,321.3599853515625,324.3500061035156,313.262451171875,26297900,MSFT
2021-10-29,324.1300048828125,332.0,323.8999938964844,331.6199951171875,320.2838134765625,34766000,MSFT
2021-11-01,331.3599853515625,331.489990234375,326.3699951171875,329.3699951171875,318.1108093261719,27073200,MSFT
2021-11-02,330.30999755859375,333.45001220703125,330.0,333.1300048828125,321.7422790527344,26487100,MSFT
2021-11-03,333.8999938964844,334.8999938964844,330.6499938964844,334.0,322.58251953125,21500100,MSFT
2021-11-04,332.8900146484375,336.5400085449219,329.510009765625,336.44000244140625,324.9391784667969,23992200,MSFT
2021-11-05,338.510009765625,338.7900085449219,334.4200134277344,336.05999755859375,324.5721740722656,22570100,MSFT
2021-11-08,337.29998779296875,337.6499938964844,334.44000244140625,336.989990234375,325.4703369140625,20897000,MSFT
2021-11-09,337.1099853515625,338.7200012207031,334.5299987792969,335.95001220703125,324.4658508300781,21307400,MSFT
2021-11-10,334.57000732421875,334.6300048828125,329.9200134277344,330.79998779296875,319.491943359375,25500900,MSFT
2021-11-11,331.25,333.7699890136719,330.510009765625,332.42999267578125,321.06622314453125,16849800,MSFT
2021-11-12,333.9200134277344,337.2300109863281,333.7900085449219,336.7200012207031,325.2095642089844,23831000,MSFT
2021-11-15,337.5400085449219,337.8800048828125,334.0299987792969,336.07000732421875,324.581787109375,16723000,MSFT
2021-11-16,335.67999267578125,340.6700134277344,335.510009765625,339.510009765625,327.9041442871094,20886800,MSFT
2021-11-17,338.94000244140625,342.19000244140625,338.0,339.1199951171875,328.126708984375,19053400,MSFT
2021-11-18,338.17999267578125,342.45001220703125,337.1199951171875,341.2699890136719,330.20703125,22463500,MSFT
2021-11-19,342.6400146484375,345.1000061035156,342.20001220703125,343.1099853515625,331.98736572265625,21963400,MSFT
2021-11-22,344.6199951171875,349.6700134277344,339.54998779296875,339.8299865722656,328.8136901855469,31031100,MSFT
2021-11-23,337.04998779296875,339.45001220703125,333.55999755859375,337.67999267578125,326.7333679199219,30427600,MSFT
2021-11-24,336.2799987792969,338.1600036621094,333.9100036621094,337.9100036621094,326.9559631347656,21661300,MSFT
2021-11-26,334.3500061035156,337.92999267578125,328.1199951171875,329.67999267578125,318.9927673339844,24217200,MSFT
2021-11-29,334.94000244140625,339.0299987792969,334.739990234375,336.6300048828125,325.7174377441406,28563500,MSFT
2021-11-30,335.32000732421875,337.7799987792969,328.989990234375,330.5899963378906,319.8732604980469,42885600,MSFT
2021-12-01,335.1300048828125,339.2799987792969,329.3900146484375,330.0799865722656,319.37969970703125,33337600,MSFT
