Date,Open,High,Low,Close,Volume,Ticker
2021-02-04,103.44450378417969,103.92749786376953,102.12950134277344,102.41763305664062,37046000,GOOG
2021-02-05,103.5,105.12550354003906,102.96649932861328,104.18702697753906,30702000,GOOG
2021-02-08,105.29550170898438,106.17735290527344,103.5999984741211,103.93424987792969,24838000,GOOG
2021-02-09,103.927001953125,105.25650024414062,103.927001953125,103.46743774414062,17798000,GOOG
2021-02-10,104.71050262451172,105.41850280761719,103.15450286865234,104.0569076538086,22710000,GOOG
2021-02-11,104.97550201416016,105.10150146484375,103.86599731445312,104.08223724365234,18914000,GOOG
2021-02-12,104.51249694824219,105.44100189208984,104.15650177001953,104.49044036865234,17114000,GOOG
2021-02-16,105.21800231933594,107.63400268554688,105.21800231933594,105.3739013671875,22676000,GOOG
2021-02-17,105.0,106.68299865722656,104.94599914550781,105.69221496582031,21418000,GOOG
2021-02-18,105.51950073242188,106.63674926757812,105.18550109863281,105.14049530029297,22432000,GOOG
2021-02-19,105.9635009765625,106.52649688720703,104.87049865722656,104.34294128417969,29148000,GOOG
2021-02-22,103.3499984741211,104.57099914550781,103.10700225830078,102.54228210449219,27350000,GOOG
2021-02-23,101.25050354003906,104.10050201416016,100.10099792480469,102.8392333984375,33348000,GOOG
2021-02-24,102.09149932861328,105.03900146484375,101.90650177001953,104.04649353027344,24966000,GOOG
2021-02-25,103.37249755859375,104.74400329589844,101.06449890136719,100.87767791748047,36568000,GOOG
2021-02-26,102.5260009765625,103.55049896240234,100.8030014038086,101.15080261230469,41670000,GOOG
2021-03-01,102.82599639892578,104.32599639892578,102.30500030517578,103.36811828613281,28090000,GOOG
2021-03-02,103.80950164794922,105.21849822998047,103.56300354003906,103.08654022216797,22692000,GOOG
2021-03-03,103.3604965209961,104.4259033203125,100.5,100.6467514038086,29684000,GOOG
2021-03-04,101.16850280761719,104.46199798583984,101.01349639892578,101.75814056396484,42360000,GOOG
2021-03-05,103.65599822998047,105.90550231933594,102.32074737548828,104.71043395996094,43904000,GOOG
2021-03-08,105.05650329589844,106.44049835205078,101.08049774169922,100.52061462402344,32948000,GOOG
2021-03-09,103.5,103.9020004272461,102.3915023803711,101.93742370605469,33946000,GOOG
2021-03-10,103.58799743652344,103.75,101.66850280761719,102.0531234741211,25372000,GOOG
2021-03-11,103.7030029296875,106.28500366210938,103.61900329589844,105.01982116699219,24782000,GOOG
2021-03-12,104.25,104.51300048828125,102.37750244140625,102.39527893066406,34516000,GOOG
2021-03-15,103.11499786376953,103.35299682617188,102.17549896240234,102.62223815917969,25962000,GOOG
2021-03-16,103.94950103759766,106.1780014038086,103.5,103.91487884521484,29832000,GOOG
2021-03-17,103.80149841308594,105.48899841308594,102.69999694824219,103.84337615966797,25980000,GOOG
2021-03-18,103.05000305175781,103.7750015258789,101.67749786376953,101.11902618408203,27228000,GOOG
2021-03-19,102.10250091552734,102.65499877929688,100.88400268554688,101.46565246582031,46298000,GOOG
2021-03-22,102.09200286865234,102.89949798583984,101.30349731445312,101.23670196533203,39096000,GOOG
2021-03-23,102.58499908447266,103.61509704589844,101.96099853515625,101.95032501220703,27340000,GOOG
2021-03-24,103.26850128173828,103.9104995727539,102.07775115966797,101.5580062866211,23080000,GOOG
2021-03-25,102.2405014038086,102.94349670410156,100.5364990234375,101.52324676513672,28378000,GOOG
2021-03-26,101.94300079345703,102.54949951171875,100.70099639892578,101.08574676513672,29870000,GOOG
2021-03-29,101.39399719238281,102.92150115966797,100.78099822998047,102.09880828857422,24596000,GOOG
2021-03-30,102.88150024414062,103.53900146484375,102.20149993896484,102.07843780517578,20732000,GOOG
2021-03-31,102.95600128173828,104.66635131835938,102.83724975585938,102.72850036621094,29198000,GOOG
2021-04-01,104.89749908447266,107.14700317382812,104.84449768066406,106.1610107421875,33980000,GOOG
2021-04-05,107.64700317382812,111.8655014038086,107.58100128173828,110.52117156982422,43298000,GOOG
2021-04-06,111.125,111.88300323486328,110.73999786376953,110.4814453125,27060000,GOOG
2021-04-07,111.30650329589844,112.75,111.2665023803711,111.719482421875,25798000,GOOG
2021-04-08,113.89800262451172,114.20024871826172,112.88400268554688,112.50212860107422,27166000,GOOG
2021-04-09,112.83499908447266,114.4520034790039,112.68569946289062,113.51717376708984,20888000,GOOG
2021-04-12,113.3125,113.76599884033203,111.92324829101562,111.9732437133789,31318000,GOOG
2021-04-13,113.07350158691406,113.8604965209961,112.80449676513672,112.59300231933594,23310000,GOOG
2021-04-14,113.75800323486328,113.89949798583984,112.45950317382812,111.97571563720703,20220000,GOOG
2021-04-15,113.8489990234375,115.32984924316406,113.30000305175781,114.0525131225586,27472000,GOOG
2021-04-16,115.1500015258789,115.3219985961914,114.22250366210938,114.10713195800781,22596000,GOOG
2021-04-19,114.5989990234375,115.92250061035156,114.39225006103516,114.33756256103516,24688000,GOOG
2021-04-20,115.39450073242188,115.4800033569336,113.58550262451172,113.90204620361328,21774000,GOOG
2021-04-21,114.26249694824219,114.76599884033203,112.92849731445312,113.8851547241211,23930000,GOOG
2021-04-22,114.6614990234375,115.18810272216797,112.82250213623047,112.62527465820312,21096000,GOOG
2021-04-23,114.17350006103516,116.29100036621094,113.9104995727539,114.9781723022461,28670000,GOOG
2021-04-26,115.99649810791016,117.06300354003906,115.69200134277344,115.54629516601562,20834000,GOOG
2021-04-27,116.80000305175781,116.87249755859375,115.2135009765625,114.57196807861328,31972000,GOOG
2021-04-28,120.35724639892578,122.618896484375,118.74250030517578,118.18672180175781,59728000,GOOG
2021-04-29,120.5165023803711,121.82599639892578,120.11399841308594,120.6687240600586,39554000,GOOG
2021-04-30,120.22450256347656,121.35700225830078,120.10800170898438,119.68694305419922,39142000,GOOG
2021-05-03,120.13600158691406,120.98500061035156,119.2249984741211,118.94453430175781,33788000,GOOG
2021-05-04,118.48699951171875,118.96299743652344,115.58499908447266,116.91244506835938,35120000,GOOG
2021-05-05,118.4209976196289,119.11000061035156,117.57050323486328,117.03609466552734,21806000,GOOG
2021-05-06,117.53199768066406,119.135498046875,117.11689758300781,118.25822448730469,20618000,GOOG
2021-05-07,120.0,120.82050323486328,119.5,119.11933135986328,23272000,GOOG
2021-05-10,118.74449920654297,118.9000015258789,116.73650360107422,116.28721618652344,26006000,GOOG
2021-05-11,114.59300231933594,116.0999984741211,114.1500015258789,114.65339660644531,32110000,GOOG
2021-05-12,113.08550262451172,114.26850128173828,111.50250244140625,111.19307708740234,34934000,GOOG
2021-05-13,113.05449676513672,113.83004760742188,112.13600158691406,112.32979583740234,26670000,GOOG
2021-05-14,114.59149932861328,116.05699920654297,114.16600036621094,115.02088165283203,26624000,GOOG
2021-05-17,115.46600341796875,116.16699981689453,114.75,115.28160858154297,19842000,GOOG
2021-05-18,116.84529876708984,117.15750122070312,115.15799713134766,114.38871002197266,17302000,GOOG
2021-05-19,113.22000122070312,115.83799743652344,113.1760025024414,114.65091705322266,19350000,GOOG
2021-05-20,116.4020004272461,118.01699829101562,116.05449676513672,117.00381469726562,23832000,GOOG
2021-05-21,118.29949951171875,118.44999694824219,117.11849975585938,116.45804595947266,22832000,GOOG
2021-05-24,118.3499984741211,120.92400360107422,118.00550079345703,119.51563262939453,21244000,GOOG
2021-05-25,121.0,121.64450073242188,120.14949798583984,119.63480377197266,18838000,GOOG
2021-05-26,120.6417465209961,122.14720153808594,120.62574768066406,120.8494873046875,21856000,GOOG
2021-05-27,121.84700012207031,122.0,120.0999984741211,119.30904388427734,38962000,GOOG
2021-05-28,121.0979995727539,121.40699768066406,120.3844985961914,119.75846099853516,24108000,GOOG
2021-06-01,121.0999984741211,121.89855194091797,120.24400329589844,120.66476440429688,19166000,GOOG
2021-06-02,121.7655029296875,122.0999984741211,120.20999908447266,120.24115753173828,17158000,GOOG
2021-06-03,119.7509994506836,120.48725128173828,119.1415023803711,119.41332244873047,18346000,GOOG
2021-06-04,121.1259994506836,122.69294738769531,120.88849639892578,121.75480651855469,25948000,GOOG
2021-06-07,122.56600189208984,123.4000015258789,122.05364990234375,122.46642303466797,23850000,GOOG
2021-06-08,123.99500274658203,124.72474670410156,123.41200256347656,123.29873657226562,25060000,GOOG
2021-06-09,124.9749984741211,125.25,124.36650085449219,123.72332763671875,20126000,GOOG
2021-06-10,124.70050048828125,126.16300201416016,124.69999694824219,125.22307586669922,31234000,GOOG
2021-06-11,126.24600219726562,126.34950256347656,124.91449737548828,124.8421859741211,25240000,GOOG
2021-06-14,125.66950225830078,126.4114990234375,125.0469970703125,125.49320983886719,22550000,GOOG
2021-06-15,126.52200317382812,126.86199951171875,125.64849853515625,125.17638397216797,22182000,GOOG
2021-06-16,126.24749755859375,126.52349853515625,124.14994812011719,124.8421859741211,26316000,GOOG
2021-06-17,125.52300262451172,127.19650268554688,125.51499938964844,125.51209259033203,25756000,GOOG
2021-06-18,125.70549774169922,126.38899993896484,124.60299682617188,124.71405029296875,53306000,GOOG
2021-06-21,125.73999786376953,127.03675079345703,125.13424682617188,125.59551239013672,26256000,GOOG
2021-06-22,126.44999694824219,127.2699966430664,126.02649688720703,126.13630676269531,20984000,GOOG
2021-06-23,126.55000305175781,127.7959976196289,126.25199890136719,125.60197448730469,19694000,GOOG
2021-06-24,127.05349731445312,127.5354995727539,126.95999908447266,126.41688537597656,18934000,GOOG
2021-06-25,126.95700073242188,127.50499725341797,126.44400024414062,126.13184356689453,33484000,GOOG
2021-06-28,127.0,127.33699798583984,125.97380065917969,125.9575424194336,28110000,GOOG
2021-06-29,126.77249908447266,127.0,125.43699645996094,125.16197967529297,20950000,GOOG
2021-06-30,125.65354919433594,125.80000305175781,124.75749969482422,124.4642562866211,24006000,GOOG
2021-07-01,124.84974670410156,126.4625015258789,124.84974670410156,125.50959777832031,17120000,GOOG
2021-07-02,126.8395004272461,128.84800720214844,126.76899719238281,127.84412384033203,21160000,GOOG
2021-07-06,129.44949340820312,129.88450622558594,128.40899658203125,128.88897705078125,21350000,GOOG
2021-07-07,130.34100341796875,130.639892578125,129.75999450683594,129.19338989257812,16680000,GOOG
2021-07-08,128.25,130.03250122070312,128.0399932861328,128.2990264892578,19780000,GOOG
2021-07-09,128.9445037841797,129.84950256347656,128.94349670410156,128.6938018798828,15106000,GOOG
2021-07-12,129.83349609375,130.77000427246094,129.60000610351562,129.6765899658203,16944000,GOOG
2021-07-13,130.88150024414062,132.04200744628906,130.63699340820312,130.1041717529297,16618000,GOOG
2021-07-14,131.90150451660156,132.99600219726562,131.8979949951172,131.18478393554688,17912000,GOOG
2021-07-15,132.5,132.59500122070312,130.59800720214844,130.3743133544922,16586000,GOOG
2021-07-16,131.64100646972656,132.18299865722656,130.82150268554688,130.9493865966797,14856000,GOOG
2021-07-19,131.15550231933594,131.2469940185547,128.53700256347656,128.37547302246094,25710000,GOOG
2021-07-20,130.00399780273438,132.0013427734375,129.1884002685547,130.21044921875,19084000,GOOG
2021-07-21,130.78700256347656,132.61724853515625,130.60150146484375,131.69923400878906,14742000,GOOG
2021-07-22,132.64999389648438,133.50450134277344,132.39999389648438,132.4222869873047,13608000,GOOG
2021-07-23,135.25999450683594,138.80850219726562,134.70050048828125,136.87928771972656,26378000,GOOG
2021-07-26,138.25,139.71299743652344,137.6510009765625,138.6953887939453,23052000,GOOG
2021-07-27,140.01100158691406,140.01100158691406,135.10000610351562,135.86672973632812,42164000,GOOG
2021-07-28,138.56199645996094,139.67599487304688,136.35000610351562,135.4545440673828,54688000,GOOG
2021-07-29,136.38059997558594,137.15150451660156,136.13800048828125,135.6124725341797,19284000,GOOG
2021-07-30,135.51100158691406,135.77134704589844,134.81419372558594,134.30194091796875,23954000,GOOG
2021-08-02,135.4844970703125,136.02049255371094,134.66949462890625,135.06521606445312,20140000,GOOG
2021-08-03,136.0,136.3354949951172,134.18350219726562,135.35374450683594,19064000,GOOG
2021-08-04,136.24949645996094,136.53799438476562,135.4149932861328,135.1039581298828,16528000,GOOG
2021-08-05,136.02850341796875,136.9499969482422,135.60000610351562,136.00924682617188,11866000,GOOG
2021-08-06,136.2949981689453,137.08004760742188,136.04649353027344,136.10459899902344,13560000,GOOG
2021-08-09,136.94900512695312,138.32150268554688,136.4287567138672,137.06402587890625,12374000,GOOG
2021-08-10,138.07949829101562,138.55149841308594,137.22650146484375,137.15789794921875,16034000,GOOG
2021-08-11,138.2830047607422,138.84774780273438,137.35000610351562,136.753662109375,15204000,GOOG
2021-08-12,137.71299743652344,138.41799926757812,136.7790069580078,137.4488983154297,14646000,GOOG
2021-08-13,138.3574981689453,138.6739959716797,138.0050048828125,137.46530151367188,12580000,GOOG
2021-08-16,138.0,138.99049377441406,136.16575622558594,137.97183227539062,18040000,GOOG
2021-08-17,138.1909942626953,138.718505859375,136.78750610351562,136.3673095703125,21272000,GOOG
2021-08-18,137.11549377441406,138.29400634765625,136.42100524902344,135.6417694091797,14934000,GOOG
2021-08-19,135.46749877929688,137.45199584960938,135.3560028076172,135.98292541503906,18296000,GOOG
2021-08-20,137.08299255371094,138.614501953125,136.4669952392578,137.49607849121094,15564000,GOOG
2021-08-23,138.99850463867188,142.177001953125,138.74795532226562,140.14048767089844,21090000,GOOG
2021-08-24,141.5435028076172,143.00750732421875,141.35350036621094,141.43064880371094,15126000,GOOG
2021-08-25,142.88299560546875,143.31300354003906,142.4394989013672,141.97840881347656,12838000,GOOG
2021-08-26,142.61849975585938,143.13479614257812,142.0915069580078,141.15704345703125,14922000,GOOG
2021-08-27,142.1125030517578,145.01100158691406,142.02000427246094,143.56800842285156,24562000,GOOG
2021-08-30,144.70449829101562,146.489501953125,144.60000610351562,144.48077392578125,16916000,GOOG
2021-08-31,145.88450622558594,146.11199951171875,145.0,144.4733428955078,26756000,GOOG
2021-09-01,145.64999389648438,146.82049560546875,145.614501953125,144.85072326660156,15824000,GOOG
2021-09-02,145.94949340820312,146.3249969482422,144.10650634765625,143.23878479003906,21844000,GOOG
2021-09-03,144.14599609375,145.3769989013672,143.5050048828125,143.79100036621094,19104000,GOOG
2021-09-07,144.74949645996094,145.82400512695312,144.54100036621094,144.52993774414062,15170000,GOOG
2021-09-08,145.39349365234375,145.55099487304688,144.1999969482422,143.8987579345703,15486000,GOOG
2021-09-09,144.8834991455078,145.66949462890625,144.4340057373047,143.9285430908203,14798000,GOOG
2021-09-10,145.44349670410156,146.0189971923828,141.7415008544922,140.95640563964844,32896000,GOOG
2021-09-13,143.2010040283203,144.1909942626953,142.28250122070312,142.48989868164062,20176000,GOOG
2021-09-14,144.16099548339844,144.7274932861328,142.90550231933594,142.4313201904297,18916000,GOOG
2021-09-15,143.75900268554688,145.5814971923828,142.25599670410156,144.2190704345703,20648000,GOOG
2021-09-16,145.12100219726562,145.1999969482422,143.41635131835938,143.39222717285156,20292000,GOOG
2021-09-17,143.79849243164062,144.24949645996094,141.06149291992188,140.50201416015625,60040000,GOOG
2021-09-20,139.0001983642578,139.3625030517578,137.05299377441406,138.07212829589844,34918000,GOOG
2021-09-21,140.11700439453125,140.8115997314453,138.90550231933594,138.69737243652344,18130000,GOOG
2021-09-22,140.05050659179688,141.58349609375,139.4717559814453,139.9805908203125,22068000,GOOG
2021-09-23,141.6094970703125,142.25245666503906,141.09649658203125,140.86256408691406,17272000,GOOG
2021-09-24,140.9459991455078,142.90350341796875,140.85049438476562,141.66355895996094,14950000,GOOG
2021-09-27,141.5854949951172,142.5,140.5,140.5392608642578,18844000,GOOG
2021-09-28,139.0885009765625,139.60650634765625,135.6999969482422,135.25840759277344,42190000,GOOG
2021-09-29,137.1096954345703,137.39849853515625,134.25,133.60670471191406,26338000,GOOG
2021-09-30,134.3249969482422,135.58999633789062,133.0,132.35972595214844,35294000,GOOG
2021-10-01,133.55450439453125,137.0709991455078,133.37750244140625,135.5349884033203,28388000,GOOG
2021-10-04,135.69949340820312,135.6999969482422,131.16650390625,132.8558349609375,31530000,GOOG
2021-10-05,134.0,137.36199951171875,134.0,135.25146484375,24126000,GOOG
2021-10-06,134.62550354003906,137.8520050048828,134.4864959716797,136.42044067382812,19764000,GOOG
2021-10-07,138.86300659179688,140.15444946289062,138.56300354003906,138.239501953125,18250000,GOOG
2021-10-08,139.906005859375,140.31700134277344,139.42935180664062,139.1040496826172,18924000,GOOG
2021-10-11,139.8000030517578,140.76365661621094,138.80650329589844,137.90377807617188,16584000,GOOG
2021-10-12,139.6374969482422,139.69500732421875,136.25,135.78378295898438,22536000,GOOG
2021-10-13,137.75,138.5500030517578,136.97650146484375,136.96270751953125,16380000,GOOG
2021-10-14,139.95199584960938,141.65150451660156,139.33900451660156,140.45086669921875,21426000,GOOG
2021-10-15,142.1999969482422,142.1999969482422,141.0644989013672,140.7120819091797,21250000,GOOG
2021-10-18,141.2135009765625,142.99874877929688,141.2135009765625,141.98883056640625,16564000,GOOG
2021-10-19,143.29150390625,144.10699462890625,143.0959930419922,142.844482421875,15316000,GOOG
2021-10-20,144.22250366210938,144.2477569580078,141.91200256347656,141.44703674316406,17940000,GOOG
2021-10-21,142.19200134277344,142.84950256347656,141.63699340820312,141.81005859375,14850000,GOOG
2021-10-22,140.3509979248047,141.55850219726562,137.17050170898438,137.68280029296875,30182000,GOOG
2021-10-25,138.8105010986328,139.20579528808594,136.74850463867188,137.82980346679688,21082000,GOOG
2021-10-26,140.6060028076172,140.83949279785156,139.0054931640625,138.72267150878906,28258000,GOOG
2021-10-27,139.90249633789062,149.1179962158203,139.90249633789062,145.43226623535156,51850000,GOOG
2021-10-28,147.2989959716797,147.42449951171875,144.7635040283203,145.13580322265625,32418000,GOOG
2021-10-29,145.52000427246094,148.61300659179688,145.16650390625,147.2627410888672,28954000,GOOG
2021-11-01,148.1649932861328,148.39950561523438,143.57949829101562,142.79681396484375,32272000,GOOG
2021-11-02,144.8094024658203,146.92050170898438,144.64100646972656,144.8716278076172,21150000,GOOG
2021-11-03,146.27499389648438,146.91050720214844,145.05349731445312,145.79229736328125,17886000,GOOG
2021-11-04,147.1999969482422,149.9499969482422,146.63499450683594,147.67242431640625,24700000,GOOG
2021-11-05,149.35350036621094,150.5707550048828,148.65199279785156,148.22665405273438,20408000,GOOG
2021-11-08,150.0,151.0345001220703,149.1199951171875,148.33639526367188,18388000,GOOG
2021-11-09,149.74600219726562,150.3784942626953,147.5070037841797,148.23410034179688,16876000,GOOG
2021-11-10,148.00975036621094,148.6999969482422,145.3249969482422,145.62942504882812,22708000,GOOG
2021-11-11,147.10699462890625,148.5022430419922,146.6945037841797,145.75059509277344,12464000,GOOG
2021-11-12,147.8314971923828,149.8594970703125,146.45399475097656,148.62838745117188,17048000,GOOG
2021-11-15,150.0,150.4770050048828,148.65249633789062,148.37265014648438,16248000,GOOG
2021-11-16,149.17050170898438,149.83250427246094,148.35000610351562,148.06275939941406,17254000,GOOG
2021-11-17,149.22900390625,149.62600708007812,148.56300354003906,148.04884338378906,15290000,GOOG
2021-11-18,149.14599609375,151.61000061035156,148.99850463867188,149.68466186523438,26658000,GOOG
2021-11-19,151.0,151.85000610351562,149.8874969482422,148.9333038330078,19766000,GOOG
2021-11-22,150.14175415039062,150.7445068359375,147.0054931640625,146.07882690429688,24608000,GOOG
2021-11-23,147.11300659179688,147.69400024414062,144.88949584960938,145.759521484375,18126000,GOOG
2021-11-24,146.35000610351562,147.0,145.19900512695312,145.72027587890625,16464000,GOOG
2021-11-26,145.0155029296875,145.2969970703125,142.48550415039062,141.8353729248047,16992000,GOOG
2021-11-29,144.29849243164062,146.86199951171875,144.29849243164062,145.12088012695312,26276000,GOOG
2021-11-30,145.45025634765625,146.6284942626953,142.0659942626953,141.48377990722656,41590000,GOOG
2021-12-01,144.21249389648438,146.4991455078125,141.5,140.6554412841797,28476000,GOOG
2021-12-02,141.82400512695312,144.6750030517578,140.98199462890625,142.79928588867188,21250000,GOOG
2021-12-03,144.49549865722656,145.21299743652344,141.14999389648438,141.5518035888672,26688000,GOOG
2021-12-06,143.57400512695312,144.35150146484375,140.64700317382812,142.81912231445312,22198000,GOOG
2021-12-07,145.9499969482422,148.3000030517578,145.70249938964844,147.0303192138672,23258000,GOOG
2021-12-08,148.3314971923828,149.156494140625,147.1999969482422,147.70970153808594,18964000,GOOG
2021-12-09,148.17599487304688,149.60499572753906,147.5290069580078,147.099365234375,18580000,GOOG
2021-12-10,149.10000610351562,149.39999389648438,147.3574981689453,147.66448974609375,21634000,GOOG
2021-12-13,148.44400024414062,148.5625,146.36000061035156,145.70736694335938,24104000,GOOG
2021-12-14,144.77000427246094,145.44200134277344,142.24249267578125,143.9851837158203,24778000,GOOG
2021-12-15,144.36599731445312,147.51724243164062,142.70550537109375,146.3668670654297,27280000,GOOG
2021-12-16,148.07699584960938,148.55149841308594,144.09249877929688,143.8540802001953,27400000,GOOG
2021-12-17,142.71449279785156,144.46009826660156,141.78799438476562,141.8323974609375,43404000,GOOG
2021-12-20,140.67959594726562,142.61050415039062,140.25,141.43362426757812,20264000,GOOG
2021-12-21,143.14999389648438,144.69204711914062,141.73500061035156,143.2402801513672,19548000,GOOG
2021-12-22,144.10000610351562,147.30299377441406,143.96299743652344,145.95022583007812,18438000,GOOG
2021-12-23,147.08949279785156,148.57260131835938,146.9508514404297,146.14242553710938,13818000,GOOG
2021-12-27,147.4635009765625,148.42649841308594,147.25,147.0576171875,13256000,GOOG
2021-12-28,148.37449645996094,148.37449645996094,145.9355010986328,145.45262145996094,18624000,GOOG
2021-12-29,146.42950439453125,147.18374633789062,145.50450134277344,145.5087432861328,17022000,GOOG
2021-12-30,146.4499969482422,147.0625,145.7584991455078,145.01016235351562,12978000,GOOG
2021-12-31,145.54400634765625,146.36500549316406,144.67750549316406,143.69615173339844,17298000,GOOG
2022-01-03,144.47549438476562,145.5500030517578,143.50250244140625,144.0884552001953,25214000,GOOG
2022-01-04,145.55050659179688,146.61000061035156,143.81614685058594,143.4349365234375,22928000,GOOG
2022-01-05,144.18099975585938,144.29800415039062,137.52349853515625,136.71792602539062,49642000,GOOG
2022-01-06,137.49749755859375,139.68600463867188,136.7635040283203,136.61610412597656,29050000,GOOG
2022-01-07,137.90499877929688,138.25474548339844,135.78900146484375,136.07330322265625,19408000,GOOG
2022-01-10,135.0989990234375,138.63999938964844,133.1405029296875,137.63214111328125,34096000,GOOG
2022-01-11,138.1804962158203,140.32949829101562,136.81350708007812,139.06582641601562,23502000,GOOG
2022-01-12,141.55450439453125,142.8142547607422,141.11199951171875,140.68524169921875,23642000,GOOG
2022-01-13,141.8404998779297,143.1855010986328,138.91400146484375,138.18536376953125,26566000,GOOG
2022-01-14,137.5,141.20050048828125,137.5,138.83639526367188,23826000,GOOG
2022-01-18,136.60000610351562,137.39149475097656,135.61700439453125,135.36416625976562,27382000,GOOG
2022-01-19,136.93850708007812,138.39950561523438,135.5,134.73001098632812,20796000,GOOG
2022-01-20,136.51400756835938,137.91200256347656,133.14450073242188,132.59909057617188,21930000,GOOG
2022-01-21,133.01199340820312,134.760498046875,130.00100708007812,129.2078094482422,41920000,GOOG
2022-01-24,126.02749633789062,130.77850341796875,124.64195251464844,129.48590087890625,55148000,GOOG
2022-01-25,128.4355010986328,129.3385009765625,126.37799835205078,125.87411499023438,36008000,GOOG
2022-01-26,130.59249877929688,132.8074951171875,127.15350341796875,128.36158752441406,39630000,GOOG
2022-01-27,131.36099243164062,132.60995483398438,128.94500732421875,128.24339294433594,30248000,GOOG
2022-01-28,130.0,133.37049865722656,128.6945037841797,132.38356018066406,30518000,GOOG
2022-01-31,134.197998046875,135.843505859375,132.2740020751953,134.7761993408203,34056000,GOOG
