Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2021-02-11,131.73916625976562,135.1300048828125,136.38999938964844,133.77000427246094,135.89999389648438,64280000,AAPL
2021-02-12,131.97314453125,135.3699951171875,135.52999877929688,133.69000244140625,134.35000610351562,60145100,AAPL
2021-02-16,129.84788513183594,133.19000244140625,136.00999450683594,132.7899932861328,135.49000549316406,80576300,AAPL
2021-02-17,127.55682373046875,130.83999633789062,132.22000122070312,129.47000122070312,131.25,97918500,AAPL
2021-02-18,126.45518493652344,129.7100067138672,130.0,127.41000366210938,129.1999969482422,96856700,AAPL
2021-02-19,126.61116027832031,129.8699951171875,130.7100067138672,128.8000030517578,130.24000549316406,87668800,AAPL
2021-02-22,122.83827209472656,126.0,129.72000122070312,125.5999984741211,128.00999450683594,103916400,AAPL
2021-02-23,122.7018051147461,125.86000061035156,126.70999908447266,118.38999938964844,123.76000213623047,158273000,AAPL
2021-02-24,122.20458221435547,125.3499984741211,125.55999755859375,122.2300033569336,124.94000244140625,111039900,AAPL
2021-02-25,117.9540023803711,120.98999786376953,126.45999908447266,120.54000091552734,124.68000030517578,148199500,AAPL
2021-02-26,118.21722412109375,121.26000213623047,124.8499984741211,121.19999694824219,122.58999633789062,164560400,AAPL
2021-03-01,124.58335876464844,127.79000091552734,127.93000030517578,122.79000091552734,123.75,116307900,AAPL
2021-03-02,121.9803466796875,125.12000274658203,128.72000122070312,125.01000213623047,128.41000366210938,102260900,AAPL
2021-03-03,118.99713897705078,122.05999755859375,125.70999908447266,121.83999633789062,124.80999755859375,112966300,AAPL
2021-03-04,117.11556243896484,120.12999725341797,123.5999984741211,118.62000274658203,121.75,178155000,AAPL
2021-03-05,118.37318420410156,121.41999816894531,121.94000244140625,117.56999969482422,120.9800033569336,153766600,AAPL
2021-03-08,113.44019317626953,116.36000061035156,121.0,116.20999908447266,120.93000030517578,154376600,AAPL
2021-03-09,118.05147552490234,121.08999633789062,122.05999755859375,118.79000091552734,119.02999877929688,129525800,AAPL
2021-03-10,116.9693374633789,119.9800033569336,122.16999816894531,119.44999694824219,121.69000244140625,111943300,AAPL
2021-03-11,118.89966583251953,121.95999908447266,123.20999908447266,121.26000213623047,122.54000091552734,103026500,AAPL
2021-03-12,117.99298858642578,121.02999877929688,121.16999816894531,119.16000366210938,120.4000015258789,88105100,AAPL
2021-03-15,120.87871551513672,123.98999786376953,124.0,120.41999816894531,121.41000366210938,92403800,AAPL
2021-03-16,122.41905975341797,125.56999969482422,127.22000122070312,124.72000122070312,125.69999694824219,115227900,AAPL
2021-03-17,121.62939453125,124.76000213623047,125.86000061035156,122.33999633789062,124.05000305175781,111932600,AAPL
2021-03-18,117.50553131103516,120.52999877929688,123.18000030517578,120.31999969482422,122.87999725341797,121229700,AAPL
2021-03-19,116.97908782958984,119.98999786376953,121.43000030517578,119.68000030517578,119.9000015258789,185549500,AAPL
2021-03-22,120.29376220703125,123.38999938964844,123.87000274658203,120.26000213623047,120.33000183105469,111912300,AAPL
2021-03-23,119.46509552001953,122.54000091552734,124.23999786376953,122.13999938964844,123.33000183105469,95467100,AAPL
2021-03-24,117.07656860351562,120.08999633789062,122.9000015258789,120.06999969482422,122.81999969482422,88530500,AAPL
2021-03-25,117.56401824951172,120.58999633789062,121.66000366210938,119.0,119.54000091552734,98844700,AAPL
2021-03-26,118.1684799194336,121.20999908447266,121.4800033569336,118.91999816894531,120.3499984741211,94071200,AAPL
2021-03-29,118.34394073486328,121.38999938964844,122.58000183105469,120.7300033569336,121.6500015258789,80819200,AAPL
2021-03-30,116.89134216308594,119.9000015258789,120.4000015258789,118.86000061035156,120.11000061035156,85671900,AAPL
2021-03-31,119.08488464355469,122.1500015258789,123.5199966430664,121.1500015258789,121.6500015258789,118323800,AAPL
2021-04-01,119.9135513305664,123.0,124.18000030517578,122.48999786376953,123.66000366210938,75089100,AAPL
2021-04-05,122.74079132080078,125.9000015258789,126.16000366210938,123.06999969482422,123.87000274658203,88651200,AAPL
2021-04-06,123.04302215576172,126.20999908447266,127.12999725341797,125.6500015258789,126.5,80171300,AAPL
2021-04-07,124.69059753417969,127.9000015258789,127.91999816894531,125.13999938964844,125.83000183105469,83466700,AAPL
2021-04-08,127.0888671875,130.36000061035156,130.38999938964844,128.52000427246094,128.9499969482422,88844600,AAPL
2021-04-09,129.66262817382812,133.0,133.0399932861328,129.47000122070312,129.8000030517578,106686700,AAPL
2021-04-12,127.94679260253906,131.24000549316406,132.85000610351562,130.6300048828125,132.52000427246094,91420000,AAPL
2021-04-13,131.05674743652344,134.42999267578125,134.66000366210938,131.92999267578125,132.44000244140625,91266500,AAPL
2021-04-14,128.71701049804688,132.02999877929688,135.0,131.66000366210938,134.94000244140625,87222800,AAPL
2021-04-15,131.1249542236328,134.5,135.0,133.63999938964844,133.82000732421875,89347100,AAPL
2021-04-16,130.7935028076172,134.16000366210938,134.6699981689453,133.27999877929688,134.3000030517578,84922400,AAPL
2021-04-19,131.4564208984375,134.83999633789062,135.47000122070312,133.33999633789062,133.50999450683594,94264200,AAPL
2021-04-20,129.76983642578125,133.11000061035156,135.52999877929688,131.80999755859375,135.02000427246094,94812300,AAPL
2021-04-21,130.15008544921875,133.5,133.75,131.3000030517578,132.36000061035156,68847100,AAPL
2021-04-22,128.6291961669922,131.94000244140625,134.14999389648438,131.41000366210938,133.0399932861328,84566500,AAPL
2021-04-23,130.94952392578125,134.32000732421875,135.1199951171875,132.16000366210938,132.16000366210938,78657500,AAPL
2021-04-26,131.33944702148438,134.72000122070312,135.05999755859375,133.55999755859375,134.8300018310547,66905100,AAPL
2021-04-27,131.01773071289062,134.38999938964844,135.41000366210938,134.11000061035156,135.00999450683594,66015800,AAPL
2021-04-28,130.22805786132812,133.5800018310547,135.02000427246094,133.0800018310547,134.30999755859375,107760100,AAPL
2021-04-29,130.13059997558594,133.47999572753906,137.07000732421875,132.4499969482422,136.47000122070312,151101000,AAPL
2021-04-30,128.16127014160156,131.4600067138672,133.55999755859375,131.07000732421875,131.77999877929688,109839500,AAPL
2021-05-03,129.21412658691406,132.5399932861328,134.07000732421875,131.8300018310547,132.0399932861328,75135100,AAPL
2021-05-04,124.6418685913086,127.8499984741211,131.49000549316406,126.69999694824219,131.19000244140625,137564700,AAPL
2021-05-05,124.88558197021484,128.10000610351562,130.4499969482422,127.97000122070312,129.1999969482422,84000900,AAPL
2021-05-06,126.48441314697266,129.74000549316406,129.75,127.12999725341797,127.88999938964844,78128300,AAPL
2021-05-07,127.15824127197266,130.2100067138672,131.25999450683594,129.47999572753906,130.85000610351562,78973300,AAPL
2021-05-10,123.87699890136719,126.8499984741211,129.5399932861328,126.80999755859375,129.41000366210938,88071200,AAPL
2021-05-11,122.95903778076172,125.91000366210938,126.2699966430664,122.7699966430664,123.5,126142800,AAPL
2021-05-12,119.89263153076172,122.7699966430664,124.63999938964844,122.25,123.4000015258789,112172300,AAPL
2021-05-13,122.04106140136719,124.97000122070312,126.1500015258789,124.26000213623047,124.58000183105469,105861300,AAPL
2021-05-14,124.46292877197266,127.44999694824219,127.88999938964844,125.8499984741211,126.25,81918000,AAPL
2021-05-17,123.31060028076172,126.2699966430664,126.93000030517578,125.16999816894531,126.81999969482422,74244600,AAPL
2021-05-18,121.92386627197266,124.8499984741211,126.98999786376953,124.77999877929688,126.55999755859375,63342900,AAPL
2021-05-19,121.76764678955078,124.69000244140625,124.91999816894531,122.86000061035156,123.16000366210938,92612000,AAPL
2021-05-20,124.32622528076172,127.30999755859375,127.72000122070312,125.0999984741211,125.2300033569336,76857100,AAPL
2021-05-21,122.49027252197266,125.43000030517578,128.0,125.20999908447266,127.81999969482422,79295400,AAPL
2021-05-24,124.12113952636719,127.0999984741211,127.94000244140625,125.94000244140625,126.01000213623047,63092900,AAPL
2021-05-25,123.92583465576172,126.9000015258789,128.32000732421875,126.31999969482422,127.81999969482422,72009500,AAPL
2021-05-26,123.87699890136719,126.8499984741211,127.38999938964844,126.41999816894531,126.95999908447266,56575900,AAPL
2021-05-27,122.34379577636719,125.27999877929688,127.63999938964844,125.08000183105469,126.44000244140625,94625600,AAPL
2021-05-28,121.68949890136719,124.61000061035156,125.80000305175781,124.55000305175781,125.56999969482422,71311100,AAPL
2021-06-01,121.36724090576172,124.27999877929688,125.3499984741211,123.94000244140625,125.08000183105469,67637100,AAPL
2021-06-02,122.12895965576172,125.05999755859375,125.23999786376953,124.05000305175781,124.27999877929688,59278900,AAPL
2021-06-03,120.64459991455078,123.54000091552734,124.8499984741211,123.12999725341797,124.68000030517578,76229200,AAPL
2021-06-04,122.93950653076172,125.88999938964844,126.16000366210938,123.8499984741211,124.06999969482422,75169300,AAPL
2021-06-07,122.94927215576172,125.9000015258789,126.31999969482422,124.83000183105469,126.16999816894531,71057600,AAPL
2021-06-08,123.76957702636719,126.73999786376953,128.4600067138672,126.20999908447266,126.5999984741211,74403800,AAPL
2021-06-09,124.15042877197266,127.12999725341797,127.75,126.5199966430664,127.20999908447266,56877900,AAPL
2021-06-10,123.15435028076172,126.11000061035156,128.19000244140625,125.94000244140625,127.0199966430664,71186400,AAPL
2021-06-11,124.36529541015625,127.3499984741211,127.44000244140625,126.0999984741211,126.52999877929688,53522400,AAPL
2021-06-14,127.42194366455078,130.47999572753906,130.5399932861328,127.06999969482422,127.81999969482422,96906500,AAPL
2021-06-15,126.60160064697266,129.63999938964844,130.60000610351562,129.38999938964844,129.94000244140625,62746300,AAPL
2021-06-16,127.09965515136719,130.14999389648438,130.88999938964844,128.4600067138672,130.3699951171875,91815000,AAPL
2021-06-17,128.70120239257812,131.7899932861328,132.5500030517578,129.64999389648438,129.8000030517578,96721700,AAPL
2021-06-18,127.40242004394531,130.4600067138672,131.50999450683594,130.24000549316406,130.7100067138672,108953300,AAPL
2021-06-21,129.1992645263672,132.3000030517578,132.41000366210938,129.2100067138672,130.3000030517578,79663300,AAPL
2021-06-22,130.8398895263672,133.97999572753906,134.0800018310547,131.6199951171875,132.1300048828125,74783600,AAPL
2021-06-23,130.56643676757812,133.6999969482422,134.32000732421875,133.22999572753906,133.77000427246094,60214200,AAPL
2021-06-24,130.28326416015625,133.41000366210938,134.63999938964844,132.92999267578125,134.4499969482422,68711000,AAPL
2021-06-25,129.99024963378906,133.11000061035156,133.88999938964844,132.80999755859375,133.4600067138672,70783700,AAPL
2021-06-28,131.62118530273438,134.77999877929688,135.25,133.35000610351562,133.41000366210938,62111300,AAPL
2021-06-29,133.13482666015625,136.3300018310547,136.49000549316406,134.35000610351562,134.8000030517578,64556100,AAPL
2021-06-30,133.75006103515625,136.9600067138672,137.41000366210938,135.8699951171875,136.1699981689453,63261400,AAPL
2021-07-01,134.0527801513672,137.27000427246094,137.3300018310547,135.75999450683594,136.60000610351562,52485800,AAPL
2021-07-02,136.67971801757812,139.9600067138672,140.0,137.75,137.89999389648438,78852600,AAPL
2021-07-06,138.6914825439453,142.02000427246094,143.14999389648438,140.07000732421875,140.07000732421875,108181800,AAPL
2021-07-07,141.18174743652344,144.57000732421875,144.88999938964844,142.66000366210938,143.5399932861328,104911600,AAPL
2021-07-08,139.8828582763672,143.24000549316406,144.05999755859375,140.6699981689453,141.5800018310547,105575500,AAPL
2021-07-09,141.70904541015625,145.11000061035156,145.64999389648438,142.64999389648438,142.75,99890800,AAPL
2021-07-12,141.11334228515625,144.5,146.32000732421875,144.0,146.2100067138672,76299700,AAPL
2021-07-13,142.2266082763672,145.63999938964844,147.4600067138672,143.6300048828125,144.02999877929688,100827100,AAPL
2021-07-14,145.65435791015625,149.14999389648438,149.57000732421875,147.67999267578125,148.10000610351562,127050800,AAPL
2021-07-15,145.00003051757812,148.47999572753906,150.0,147.08999633789062,149.24000549316406,106820300,AAPL
2021-07-16,142.9590606689453,146.38999938964844,149.75999450683594,145.8800048828125,148.4600067138672,93251400,AAPL
2021-07-19,139.1114044189453,142.4499969482422,144.07000732421875,141.6699981689453,143.75,121434600,AAPL
2021-07-20,142.72463989257812,146.14999389648438,147.10000610351562,142.9600067138672,143.4600067138672,96350000,AAPL
2021-07-21,141.99224853515625,145.39999389648438,146.1300048828125,144.6300048828125,145.52999877929688,74993500,AAPL
2021-07-22,143.35943603515625,146.8000030517578,148.1999969482422,145.80999755859375,145.94000244140625,77338200,AAPL
2021-07-23,145.07818603515625,148.55999755859375,148.72000122070312,146.9199981689453,147.5500030517578,71447400,AAPL
2021-07-26,145.49813842773438,148.99000549316406,149.8300018310547,147.6999969482422,148.27000427246094,72434100,AAPL
2021-07-27,143.33013916015625,146.77000427246094,149.2100067138672,145.5500030517578,149.1199951171875,104818600,AAPL
2021-07-28,141.58206176757812,144.97999572753906,146.97000122070312,142.5399932861328,144.80999755859375,118931200,AAPL
2021-07-29,142.2266082763672,145.63999938964844,146.5500030517578,144.5800018310547,144.69000244140625,56699500,AAPL
2021-07-30,142.4414825439453,145.86000061035156,146.3300018310547,144.11000061035156,144.3800048828125,70440600,AAPL
2021-08-02,142.1094207763672,145.52000427246094,146.9499969482422,145.25,146.36000061035156,62880000,AAPL
2021-08-03,143.9062957763672,147.36000061035156,148.0399932861328,145.17999267578125,145.80999755859375,64786600,AAPL
2021-08-04,143.50588989257812,146.9499969482422,147.7899932861328,146.27999877929688,147.27000427246094,56368300,AAPL
2021-08-05,143.61334228515625,147.05999755859375,147.83999633789062,146.1699981689453,146.97999572753906,46397700,AAPL
2021-08-06,142.92874145507812,146.13999938964844,147.11000061035156,145.6300048828125,146.35000610351562,54126800,AAPL
2021-08-09,142.87982177734375,146.08999633789062,146.6999969482422,145.52000427246094,146.1999969482422,48908700,AAPL
2021-08-10,142.40060424804688,145.60000610351562,147.7100067138672,145.3000030517578,146.44000244140625,69023100,AAPL
2021-08-11,142.65489196777344,145.86000061035156,146.72000122070312,145.52999877929688,146.0500030517578,48493500,AAPL
2021-08-12,145.61831665039062,148.88999938964844,149.0500030517578,145.83999633789062,146.19000244140625,72282600,AAPL
2021-08-13,145.82369995117188,149.10000610351562,149.44000244140625,148.27000427246094,148.97000122070312,59375000,AAPL
2021-08-16,147.79928588867188,151.1199951171875,151.19000244140625,146.47000122070312,148.5399932861328,103296000,AAPL
2021-08-17,146.8897247314453,150.19000244140625,151.67999267578125,149.08999633789062,150.22999572753906,92229700,AAPL
2021-08-18,143.14389038085938,146.36000061035156,150.72000122070312,146.14999389648438,149.8000030517578,86326000,AAPL
2021-08-19,143.47640991210938,146.6999969482422,148.0,144.5,145.02999877929688,86960300,AAPL
2021-08-20,144.93365478515625,148.19000244140625,148.5,146.77999877929688,147.44000244140625,60549600,AAPL
2021-08-23,146.4202880859375,149.7100067138672,150.19000244140625,147.88999938964844,148.30999755859375,60131800,AAPL
2021-08-24,146.33226013183594,149.6199951171875,150.86000061035156,149.14999389648438,149.4499969482422,48606400,AAPL
2021-08-25,145.09996032714844,148.36000061035156,150.32000732421875,147.8000030517578,149.80999755859375,58991300,AAPL
2021-08-26,144.2979736328125,147.5399932861328,149.1199951171875,147.50999450683594,148.35000610351562,48597200,AAPL
2021-08-27,145.33465576171875,148.60000610351562,148.75,146.8300018310547,147.47999572753906,55802400,AAPL
2021-08-30,149.75535583496094,153.1199951171875,153.49000549316406,148.61000061035156,149.0,90956700,AAPL
2021-08-31,148.49371337890625,151.8300018310547,152.8000030517578,151.2899932861328,152.66000366210938,86453100,AAPL
2021-09-01,149.1587371826172,152.50999450683594,154.97999572753906,152.33999633789062,152.8300018310547,80313700,AAPL
2021-09-02,150.27371215820312,153.64999389648438,154.72000122070312,152.39999389648438,153.8699951171875,71115500,AAPL
2021-09-03,150.909423828125,154.3000030517578,154.6300048828125,153.08999633789062,153.75999450683594,57808700,AAPL
2021-09-07,153.2468719482422,156.69000244140625,157.25999450683594,154.38999938964844,154.97000122070312,82278300,AAPL
2021-09-08,151.70162963867188,155.11000061035156,157.0399932861328,153.97999572753906,156.97999572753906,74420200,AAPL
2021-09-09,150.68446350097656,154.07000732421875,156.11000061035156,153.9499969482422,155.49000549316406,57305700,AAPL
2021-09-10,145.696533203125,148.97000122070312,155.47999572753906,148.6999969482422,155.0,140893200,AAPL
2021-09-13,146.2637939453125,149.5500030517578,151.4199981689453,148.75,150.6300048828125,102404300,AAPL
2021-09-14,144.86520385742188,148.1199951171875,151.07000732421875,146.91000366210938,150.35000610351562,109296300,AAPL
2021-09-15,145.7552032470703,149.02999877929688,149.44000244140625,146.3699951171875,148.55999755859375,83281300,AAPL
2021-09-16,145.52047729492188,148.7899932861328,148.97000122070312,147.22000122070312,148.44000244140625,68034100,AAPL
2021-09-17,142.8504638671875,146.05999755859375,148.82000732421875,145.75999450683594,148.82000732421875,129868800,AAPL
2021-09-20,139.799072265625,142.94000244140625,144.83999633789062,141.27000427246094,143.8000030517578,123478900,AAPL
2021-09-21,140.27828979492188,143.42999267578125,144.60000610351562,142.77999877929688,143.92999267578125,75834000,AAPL
2021-09-22,142.64511108398438,145.85000610351562,146.42999267578125,143.6999969482422,144.4499969482422,76404300,AAPL
2021-09-23,143.6035919189453,146.8300018310547,147.0800018310547,145.63999938964844,146.64999389648438,64838200,AAPL
2021-09-24,143.6915740966797,146.9199981689453,147.47000122070312,145.55999755859375,145.66000366210938,53477900,AAPL
2021-09-27,142.17567443847656,145.3699951171875,145.9600067138672,143.82000732421875,145.47000122070312,74150700,AAPL
2021-09-28,138.79165649414062,141.91000366210938,144.75,141.69000244140625,143.25,108972300,AAPL
2021-09-29,139.6914825439453,142.8300018310547,144.4499969482422,142.02999877929688,142.47000122070312,74602000,AAPL
2021-09-30,138.39068603515625,141.5,144.3800048828125,141.27999877929688,143.66000366210938,89056700,AAPL
2021-10-01,139.5154266357422,142.64999389648438,142.9199981689453,139.11000061035156,141.89999389648438,94639600,AAPL
2021-10-04,136.08255004882812,139.13999938964844,142.2100067138672,138.27000427246094,141.75999450683594,98322000,AAPL
2021-10-05,138.00924682617188,141.11000061035156,142.24000549316406,139.36000061035156,139.49000549316406,80861100,AAPL
2021-10-06,138.87974548339844,142.0,142.14999389648438,138.3699951171875,139.47000122070312,83221100,AAPL
2021-10-07,140.14138793945312,143.2899932861328,144.22000122070312,142.72000122070312,143.05999755859375,61732700,AAPL
2021-10-08,139.75990295410156,142.89999389648438,144.17999267578125,142.55999755859375,144.02999877929688,58773200,AAPL
2021-10-11,139.67190551757812,142.80999755859375,144.80999755859375,141.80999755859375,142.27000427246094,64452200,AAPL
2021-10-12,138.4004669189453,141.50999450683594,143.25,141.0399932861328,143.22999572753906,73035900,AAPL
2021-10-13,137.8136749267578,140.91000366210938,141.39999389648438,139.1999969482422,141.24000549316406,78762700,AAPL
2021-10-14,140.6009979248047,143.75999450683594,143.8800048828125,141.50999450683594,142.11000061035156,69907100,AAPL
2021-10-15,141.65728759765625,144.83999633789062,144.89999389648438,143.50999450683594,143.77000427246094,67940300,AAPL
2021-10-18,143.32974243164062,146.5500030517578,146.83999633789062,143.16000366210938,143.4499969482422,85589200,AAPL
2021-10-19,145.49111938476562,148.75999450683594,149.1699981689453,146.5500030517578,147.00999450683594,76378900,AAPL
2021-10-20,145.98016357421875,149.25999450683594,149.75,148.1199951171875,148.6999969482422,58418800,AAPL
2021-10-21,146.1953582763672,149.47999572753906,149.63999938964844,147.8699951171875,148.80999755859375,61421000,AAPL
2021-10-22,145.42269897460938,148.69000244140625,150.17999267578125,148.63999938964844,149.69000244140625,58883400,AAPL
2021-10-25,145.37379455566406,148.63999938964844,149.3699951171875,147.6199951171875,148.67999267578125,50720600,AAPL
2021-10-26,146.0388641357422,149.32000732421875,150.83999633789062,149.00999450683594,149.3300018310547,60893400,AAPL
2021-10-27,145.5792236328125,148.85000610351562,149.72999572753906,148.49000549316406,149.36000061035156,56094900,AAPL
2021-10-28,149.21742248535156,152.57000732421875,153.1699981689453,149.72000122070312,149.82000732421875,100077900,AAPL
2021-10-29,146.50830078125,149.8000030517578,149.94000244140625,146.41000366210938,147.22000122070312,124953200,AAPL
2021-11-01,145.68678283691406,148.9600067138672,149.6999969482422,147.8000030517578,148.99000549316406,74588300,AAPL
2021-11-02,146.72344970703125,150.02000427246094,151.57000732421875,148.64999389648438,148.66000366210938,69122000,AAPL
2021-11-03,148.16119384765625,151.49000549316406,151.97000122070312,149.82000732421875,150.38999938964844,54511500,AAPL
2021-11-04,147.64279174804688,150.9600067138672,152.42999267578125,150.63999938964844,151.5800018310547,60394600,AAPL
2021-11-05,148.1717071533203,151.27999877929688,152.1999969482422,150.05999755859375,151.88999938964844,65463900,AAPL
2021-11-08,147.34896850585938,150.44000244140625,151.57000732421875,150.16000366210938,151.41000366210938,55020900,AAPL
2021-11-09,147.71136474609375,150.80999755859375,151.42999267578125,150.05999755859375,150.1999969482422,56787900,AAPL
2021-11-10,144.88076782226562,147.9199981689453,150.1300048828125,147.85000610351562,150.02000427246094,65187100,AAPL
2021-11-11,144.831787109375,147.8699951171875,149.42999267578125,147.67999267578125,148.9600067138672,41000000,AAPL
2021-11-12,146.90821838378906,149.99000549316406,150.39999389648438,147.47999572753906,148.42999267578125,63804000,AAPL
2021-11-15,146.9180145263672,150.0,151.8800048828125,149.42999267578125,150.3699951171875,59222800,AAPL
2021-11-16,147.8974609375,151.0,151.49000549316406,149.33999633789062,149.94000244140625,59256200,AAPL
2021-11-17,150.33628845214844,153.49000549316406,155.0,150.99000549316406,151.0,88807000,AAPL
2021-11-18,154.62631225585938,157.8699951171875,158.6699981689453,153.0500030517578,153.7100067138672,137827700,AAPL
2021-11-19,157.2512664794922,160.5500030517578,161.02000427246094,156.52999877929688,157.64999389648438,117305600,AAPL
2021-11-22,157.7116241455078,161.02000427246094,165.6999969482422,161.0,161.67999267578125,117467900,AAPL
2021-11-23,158.09359741210938,161.41000366210938,161.8000030517578,159.05999755859375,161.1199951171875,96041900,AAPL
2021-11-24,158.6127166748047,161.94000244140625,162.13999938964844,159.63999938964844,160.75,69463600,AAPL
2021-11-26,153.58807373046875,156.80999755859375,160.4499969482422,156.36000061035156,159.57000732421875,76959800,AAPL
2021-11-29,156.9476318359375,160.24000549316406,161.19000244140625,158.7899932861328,159.3699951171875,88748200,AAPL
