Date,Open,High,Low,Close,Adj Close,Volume,Ticker,rsi_14,sma_20,ema_12,bb_h,bb_l
2021-02-03,239.57000732421875,245.08999633789062,239.25999450683594,243.0,233.1681671142578,27158100,MSFT,70.52528943233986,225.20499801635742,232.83123126167388,245.0416069170622,205.36838911565263
2021-02-04,242.66000366210938,243.24000549316406,240.3699951171875,242.00999450683594,232.21820068359375,25296100,MSFT,68.8063865794771,226.69299774169923,234.24334868400652,246.88085712889742,206.50513835450104
2021-02-05,242.22999572753906,243.27999877929688,240.4199981689453,242.1999969482422,232.40052795410156,18054800,MSFT,68.9627359534309,227.88849792480468,235.46744841696585,248.7644192694629,207.01257658014646
2021-02-08,243.14999389648438,243.67999267578125,240.80999755859375,242.47000122070312,232.65960693359375,22211900,MSFT,69.19899664091425,229.03099822998047,236.54476423292544,250.46539311616272,207.59660334379822
2021-02-09,241.8699951171875,244.75999450683594,241.3800048828125,243.77000427246094,233.90699768066406,23565000,MSFT,70.3685482243188,230.34499816894532,237.6563396236232,252.00915423218035,208.6808421057103
2021-02-10,245.0,245.9199981689453,240.88999938964844,242.82000732421875,232.99546813964844,22186700,MSFT,68.32677291235416,231.7394989013672,238.45075003909943,252.83826238587687,210.64073541685752
2021-02-11,244.77999877929688,245.14999389648438,242.14999389648438,244.49000549316406,234.59788513183594,15751100,MSFT,69.97598530380448,233.14699935913086,239.37986626280167,253.69741877698817,212.59657994127355
2021-02-12,243.92999267578125,245.3000030517578,242.72999572753906,244.99000549316406,235.07765197753906,16561100,MSFT,70.4717332491593,234.74549942016603,240.24296460593436,253.69625405114874,215.7947447891833
2021-02-16,245.02999877929688,246.1300048828125,242.9199981689453,243.6999969482422,233.83984375,26728500,MSFT,67.38048721650435,236.2979995727539,240.77481573552018,252.6651742377725,219.93082490773529
2021-02-17,241.32000732421875,244.30999755859375,240.94000244140625,244.1999969482422,234.85926818847656,21653500,MSFT,67.96700112856661,237.6859992980957,241.30176669132356,251.60715356258666,223.76484503360476
2021-02-18,241.8000030517578,243.92999267578125,240.86000061035156,243.7899932861328,234.46493530273438,16925600,MSFT,66.90467050954537,238.65849914550782,241.68457078283268,251.38029547155105,225.93670281946459
2021-02-19,243.75,243.86000061035156,240.17999267578125,240.97000122070312,231.75283813476562,25262600,MSFT,59.96263065567811,239.4584991455078,241.57463700404352,250.54352124934582,228.3734770416698
2021-02-22,237.4199981689453,237.92999267578125,232.39999389648438,234.50999450683594,225.5399627685547,36446900,MSFT,47.74183370237097,239.8864990234375,240.48776892755004,249.40209636515132,230.37090168172367
2021-02-23,230.3300018310547,234.8300018310547,228.72999572753906,233.27000427246094,224.34738159179688,30228700,MSFT,45.81179448687381,240.0734992980957,239.37734359599787,248.88887776162778,231.2581208345636
2021-02-24,230.00999450683594,235.1999969482422,229.0,234.5500030517578,225.57843017578125,26339700,MSFT,48.14233146956075,240.18449935913085,238.63467581996093,248.6562798658103,231.71271885245142
2021-02-25,232.0800018310547,234.58999633789062,227.8800048828125,228.99000549316406,220.23109436035156,39542200,MSFT,40.078948646868646,239.98899993896484,237.15088038506912,249.26632280044709,230.7116770774826
2021-02-26,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,223.4914093017578,37819200,MSFT,46.01592756203325,239.6615005493164,236.4168995385681,249.51009222282565,229.81290887580715
2021-03-01,235.89999389648438,237.47000122070312,233.14999389648438,236.94000244140625,227.87698364257812,25324000,MSFT,52.79163594241439,239.91050033569337,236.4973769082355,249.2038024026571,230.61719826872965
2021-03-02,237.00999450683594,237.3000030517578,233.4499969482422,233.8699951171875,224.9244384765625,22812500,MSFT,48.388234094741556,239.62150039672852,236.09316432499736,249.28148732150905,229.961513471948
2021-03-03,232.16000366210938,233.5800018310547,227.25999450683594,227.55999755859375,218.85577392578125,34029500,MSFT,40.846774175540425,239.0240005493164,234.78036943785833,250.02312808501082,228.024873013622
2021-03-04,226.74000549316406,232.49000549316406,224.25999450683594,226.72999572753906,218.05755615234375,44727800,MSFT,39.96445823253593,238.21050033569335,233.54185040550152,250.26871217416348,226.15228849722322
2021-03-05,229.52000427246094,233.27000427246094,226.4600067138672,231.60000610351562,222.7412567138672,41872800,MSFT,47.17461274005637,237.69000091552735,233.24310512827293,249.94435890618806,225.43564292486664
2021-03-08,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,218.69224548339844,35267400,MSFT,42.43053074366235,236.94950103759766,232.3426273223307,249.79963422484576,224.09936785034955
2021-03-09,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,224.8378143310547,33080500,MSFT,50.55779507488789,236.51500091552734,232.56376139263318,249.17536133553276,223.85464049552192
2021-03-10,237.0,237.0,232.0399932861328,232.4199981689453,223.5298614501953,29746800,MSFT,48.973145888425044,235.94750061035157,232.54164397360427,248.2691601713044,223.62584104939873
2021-03-11,234.9600067138672,239.1699981689453,234.30999755859375,237.1300048828125,228.05970764160156,29907600,MSFT,54.31382970533573,235.66300048828126,233.247545651944,247.59333688851055,223.73266408805196
2021-03-12,234.00999450683594,235.82000732421875,233.22999572753906,235.75,226.73251342773438,22653700,MSFT,52.577462883581745,235.22600021362305,233.632538628568,246.45040932832453,224.00159109892158
2021-03-15,234.9600067138672,235.19000244140625,231.80999755859375,234.80999755859375,225.82846069335938,26034900,MSFT,51.37271380528679,234.71699981689454,233.81368615626428,245.00867053552577,224.42532909826332
2021-03-16,236.27999877929688,240.05999755859375,235.94000244140625,237.7100067138672,228.6175537109375,28092200,MSFT,54.81278641930635,234.4175003051758,234.4131200882032,243.96802159541735,224.86697901493423
2021-03-17,236.14999389648438,238.5500030517578,233.22999572753906,237.0399932861328,227.97311401367188,29562100,MSFT,53.86467271691712,234.05950012207032,234.8172544263462,242.59974872288143,225.5192515212592
2021-03-18,232.55999755859375,234.19000244140625,230.3300018310547,230.72000122070312,221.89488220214844,34833000,MSFT,45.81459450141768,233.40600051879883,234.1869077793242,240.78987148036262,226.02212955723505
2021-03-19,231.02000427246094,232.47000122070312,229.35000610351562,230.35000610351562,221.53907775878906,46430700,MSFT,45.38694187934774,232.87500076293946,233.5966152138152,239.4945707235714,226.25543080230753
2021-03-22,230.27000427246094,236.89999389648438,230.13999938964844,235.99000549316406,226.96331787109375,30127000,MSFT,52.64355736076537,232.94900131225586,233.9648291029458,239.6723049736899,226.22569765082181
2021-03-23,237.49000549316406,241.0500030517578,237.07000732421875,237.5800018310547,228.4924774169922,31638400,MSFT,54.47985470046611,233.16450119018555,234.52100952265488,240.1848769575667,226.1441254228044
2021-03-24,237.85000610351562,238.0,235.32000732421875,235.4600067138672,226.45361328125,25620100,MSFT,51.606484213284936,233.21000137329102,234.66547062899525,240.277344642777,226.14265810380505
2021-03-25,235.3000030517578,236.94000244140625,231.57000732421875,232.33999633789062,223.45294189453125,34061900,MSFT,47.625409991037984,233.37750091552735,234.30770535344067,240.19107745129898,226.56392437975572
2021-03-26,231.5500030517578,236.7100067138672,231.5500030517578,236.47999572753906,227.43455505371094,25479900,MSFT,52.8257304608882,233.58250045776367,234.64190387253274,240.50946379707804,226.6555371184493
2021-03-29,236.58999633789062,236.8000030517578,231.8800048828125,235.24000549316406,226.24200439453125,25227500,MSFT,51.18639919472918,233.49750061035155,234.733919506476,240.29814924723962,226.69685197346348
2021-03-30,233.52999877929688,233.85000610351562,231.10000610351562,231.85000610351562,222.981689453125,24792000,MSFT,46.90119828725823,233.39650115966796,234.2902405214052,240.23193205499126,226.56107026434466
2021-03-31,232.91000366210938,239.10000610351562,232.38999938964844,235.77000427246094,226.75173950195312,43623500,MSFT,51.914268250429814,233.80700149536133,234.51789648310609,240.16017566033904,227.45382733038363
2021-04-01,238.47000122070312,242.83999633789062,238.0500030517578,242.35000610351562,233.080078125,30338000,MSFT,58.92442226450017,234.58800201416017,235.72283642470757,241.10741595626533,228.068588072055
2021-04-05,242.75999450683594,249.9600067138672,242.6999969482422,249.07000732421875,239.54302978515625,36910600,MSFT,64.60036646387634,235.4615020751953,237.7762473323247,244.3839916588098,226.53901249158082
2021-04-06,247.61000061035156,249.39999389648438,246.8800048828125,247.86000061035156,238.37930297851562,22931900,MSFT,62.91455623063266,236.48500213623046,239.32759399048268,246.13566703221815,226.83433724024277
2021-04-07,247.80999755859375,250.92999267578125,247.19000244140625,249.89999389648438,240.34127807617188,22719800,MSFT,64.59219461812765,237.29100189208984,240.95411705294447,248.47428328272827,226.1077205014514
2021-04-08,252.77000427246094,254.13999938964844,252.0,253.25,243.5631103515625,23625200,MSFT,67.21503098056347,238.33250198364257,242.84579135249146,251.25223423964775,225.4127697276374
2021-04-09,252.8699951171875,255.99000549316406,252.44000244140625,255.85000610351562,246.06365966796875,24326800,MSFT,69.1265175819091,239.26850204467775,244.84643977572594,254.2517756313237,224.28522845803178
2021-04-12,254.7100067138672,257.6700134277344,254.6199951171875,255.91000366210938,246.1214141845703,27148700,MSFT,69.17118565286884,240.2765022277832,246.54852652747724,256.80968624613354,223.74331820943286
2021-04-13,257.260009765625,259.19000244140625,256.8299865722656,258.489990234375,248.60269165039062,23837500,MSFT,71.10703785705604,241.46050186157225,248.3856747900769,259.5742659007493,223.3467378223952
2021-04-14,257.4800109863281,258.8299865722656,255.16000366210938,255.58999633789062,245.81356811523438,23070900,MSFT,66.08389715639242,242.35450134277343,249.49403195127903,261.3815028784359,223.32749980711094
2021-04-15,257.92999267578125,259.92999267578125,257.7300109863281,259.5,249.5740509033203,25627500,MSFT,69.23909520713441,243.4775016784668,251.03341165108228,263.7290965313767,223.22590682555696
2021-04-16,259.4700012207031,261.0,257.6000061035156,260.739990234375,250.7665557861328,24878600,MSFT,70.18633901351103,244.9785011291504,252.52673143312728,265.670601924507,224.28640033379375
2021-04-19,260.19000244140625,261.4800109863281,257.82000732421875,258.739990234375,248.84310913085938,23209300,MSFT,66.62279652432045,246.39800033569335,253.48261740255,266.7739731093141,226.02202756207262
2021-04-20,257.82000732421875,260.20001220703125,256.8399963378906,258.260009765625,248.3814697265625,19722900,MSFT,65.75988033082004,247.5115005493164,254.2176008430231,267.92465605705485,227.09834504157794
2021-04-21,258.94000244140625,260.67999267578125,257.25,260.5799865722656,250.61279296875,24030400,MSFT,67.92255078779188,248.66149978637696,255.1964294167527,269.297319538216,228.0256800345379
2021-04-22,260.2099914550781,261.7799987792969,255.63999938964844,257.1700134277344,247.3332061767578,25606200,MSFT,61.748974462233676,249.74700012207032,255.5000577261345,269.7656636619662,229.72833658217442
2021-04-23,257.8800048828125,261.510009765625,257.2699890136719,261.1499938964844,251.1609649658203,21462600,MSFT,65.6709046524975,251.1875,256.3692786754191,270.10446665921023,232.27053334078977
2021-04-26,261.6600036621094,262.44000244140625,260.1700134277344,261.54998779296875,251.54563903808594,19763300,MSFT,66.0476807370824,252.44099960327148,257.1663108473498,270.60086405295993,234.28113515358305
2021-04-27,261.5799865722656,263.19000244140625,260.1199951171875,261.9700012207031,251.9495849609375,31014200,MSFT,66.46390553193885,253.77749938964843,257.905340135558,270.5590751441754,236.99592363512144
2021-04-28,256.0799865722656,256.5400085449219,252.9499969482422,254.55999755859375,244.82301330566406,46903100,MSFT,53.9079152733509,254.91299896240236,257.3906720467943,268.34517361880967,241.48082430599504
2021-04-29,255.4600067138672,256.1000061035156,249.0,252.50999450683594,242.85140991210938,40589000,MSFT,51.03543094992124,255.7499984741211,256.6397985791084,266.02059145664316,245.47940549159907
2021-04-30,249.74000549316406,253.0800018310547,249.60000610351562,252.17999267578125,242.5340576171875,30945100,MSFT,50.568309200920226,256.2414978027344,255.95367459398113,264.6768889036912,247.80610670177762
2021-05-03,253.39999389648438,254.35000610351562,251.1199951171875,251.86000061035156,242.22628784179688,19626600,MSFT,50.089554540348104,256.380997467041,255.32387859649967,264.4203650288221,248.34162990525996
2021-05-04,250.97000122070312,251.2100067138672,245.75999450683594,247.7899932861328,238.31195068359375,32756100,MSFT,44.33956945532115,256.37749710083006,254.1648193179817,264.43174907504203,248.32324512661808
2021-05-05,249.05999755859375,249.5,245.82000732421875,246.47000122070312,237.0424346923828,21901300,MSFT,42.630344578757686,256.205997467041,252.98100114916963,264.9234174831365,247.48857745094548
2021-05-06,246.4499969482422,249.86000061035156,244.69000244140625,249.72999572753906,240.177734375,26491100,MSFT,47.96530250168748,256.02999725341795,252.4808464689188,265.11347912642333,246.94651538041256
2021-05-07,252.14999389648438,254.3000030517578,251.1699981689453,252.4600067138672,242.80331420898438,27032900,MSFT,51.99153446301351,255.86049728393556,252.47764035275702,265.0766357977757,246.64435877009544
2021-05-10,250.8699951171875,251.72999572753906,247.1199951171875,247.17999267578125,237.72531127929688,29299900,MSFT,44.7754575112279,255.42399673461915,251.66261763322228,265.38616618018744,245.46182728905086
2021-05-11,244.5500030517578,246.60000610351562,242.57000732421875,246.22999572753906,236.81163024902344,33641600,MSFT,43.60284331622057,254.81099700927734,250.82682964773255,265.43020663545326,244.19178738310146
2021-05-12,242.1699981689453,244.3800048828125,238.07000732421875,239.0,229.8582000732422,36684400,MSFT,35.897677626973035,253.98149719238282,249.00731739423523,266.6263178947271,241.33667649003857
2021-05-13,241.8000030517578,245.60000610351562,241.4199981689453,243.02999877929688,233.7340545654297,29624300,MSFT,42.045302671046066,253.15799713134766,248.08772991501394,266.38959454221094,239.9263997204844
2021-05-14,245.5800018310547,249.17999267578125,245.49000549316406,248.14999389648438,238.65817260742188,23901100,MSFT,48.767735551876996,252.52849731445312,248.09730898908632,265.451685209183,239.60530941972328
2021-05-17,246.5500030517578,246.58999633789062,243.52000427246094,245.17999267578125,235.8017578125,24970200,MSFT,45.4726983439975,251.85049743652343,247.6484910947317,264.8217589499873,238.87923592305953
2021-05-18,246.27000427246094,246.41000366210938,242.89999389648438,243.0800018310547,233.7821502685547,20168000,MSFT,43.24766826323632,251.09149703979492,246.94564659262755,264.24889981600654,237.9340942635833
2021-05-19,239.30999755859375,243.22999572753906,238.60000610351562,243.1199951171875,234.36050415039062,25739800,MSFT,43.30456503483437,250.218497467041,246.35708482717524,263.05482936747944,237.38216556660257
2021-05-20,243.9600067138672,247.9499969482422,243.86000061035156,246.47999572753906,237.59942626953125,21800700,MSFT,48.01955584189392,249.68399658203126,246.375994196462,262.20434865754436,237.16364450651815
2021-05-21,247.57000732421875,248.3300018310547,244.74000549316406,245.1699981689453,236.33663940429688,21863100,MSFT,46.3993850560347,248.8849967956543,246.19045634607482,260.37355766775414,237.3964359235545
2021-05-24,247.7899932861328,251.16000366210938,247.50999450683594,250.77999877929688,241.7445526123047,21411500,MSFT,53.61678269728979,248.34649734497071,246.89653979733976,258.319707028397,238.37328766154445
2021-05-25,251.77000427246094,252.75,250.82000732421875,251.72000122070312,242.6506805419922,17704300,MSFT,54.717045355447404,247.8339973449707,247.63861078554953,255.8071034209667,239.86089126897468
2021-05-26,251.42999267578125,252.94000244140625,250.75,251.49000549316406,242.42897033691406,17771600,MSFT,54.377163854980644,247.6804977416992,248.23113304825947,255.23706014317955,240.12393534021888
2021-05-27,251.1699981689453,251.47999572753906,249.25,249.30999755859375,240.32745361328125,24426200,MSFT,51.134921523482966,247.5204978942871,248.3971122036955,254.79136315590057,240.24963263267364
2021-05-28,251.0,252.0800018310547,249.55999755859375,249.67999267578125,240.68417358398438,18270200,MSFT,51.6617178447827,247.3954978942871,248.59447843017023,254.4235478991635,240.3674478894107
2021-06-01,251.22999572753906,251.2899932861328,246.9600067138672,247.39999389648438,238.48629760742188,23213300,MSFT,48.212452076988704,247.17249755859376,248.4107115788339,253.8962031897635,240.44879192742403
2021-06-02,248.1300048828125,249.27000427246094,245.83999633789062,247.3000030517578,238.38992309570312,19406700,MSFT,48.06090065121973,247.147998046875,248.23983334389914,253.86609359887314,240.42990249487684
2021-06-03,245.22000122070312,246.33999633789062,243.0,245.7100067138672,236.85719299316406,25307700,MSFT,45.60594937405865,247.1099983215332,247.85062924697112,253.85156044056572,240.36843620250067
2021-06-04,247.75999450683594,251.64999389648438,247.50999450683594,250.7899932861328,241.75416564941406,25281100,MSFT,53.73682838376143,247.1629981994629,248.30283909914985,254.00207848579763,240.32391791312816
2021-06-07,249.97999572753906,254.08999633789062,249.80999755859375,253.80999755859375,244.66534423828125,23079200,MSFT,57.7775523186466,247.23049774169922,249.1500942467566,254.30012677481312,240.16086870858533
2021-06-08,255.16000366210938,256.010009765625,252.50999450683594,252.57000732421875,243.4700469970703,22455000,MSFT,55.62912151865122,247.4999984741211,249.67623472021234,254.94249096325203,240.05750598499017
2021-06-09,253.80999755859375,255.52999877929688,253.2100067138672,253.58999633789062,244.45327758789062,17937600,MSFT,57.0440909481868,247.86799850463868,250.27835189216285,255.73845158955092,239.99754541972644
2021-06-10,254.2899932861328,257.4599914550781,253.6699981689453,257.239990234375,247.97177124023438,24563600,MSFT,61.745353929805994,248.7799980163574,251.3493731755801,256.5553195933148,241.00467643940007
2021-06-11,257.989990234375,258.489990234375,256.6099853515625,257.8900146484375,248.5984344482422,18999700,MSFT,62.53181370708914,249.52299880981445,252.35562570986585,257.78335033205025,241.26264728757866
2021-06-14,257.8999938964844,259.95001220703125,256.79998779296875,259.8900146484375,250.52630615234375,19150500,MSFT,64.92138388693672,250.1099998474121,253.5147624696461,259.48939755619847,240.73060213862573
2021-06-15,259.7699890136719,259.989990234375,257.67999267578125,258.3599853515625,249.05137634277344,18038900,MSFT,61.68052858998605,250.76899948120118,254.2601813745563,260.5151493534083,241.02284960899408
2021-06-16,259.3999938964844,260.5799865722656,254.4199981689453,257.3800048828125,248.10671997070312,27220000,MSFT,59.62738194569645,251.48399963378907,254.74015422198033,260.9634235598489,242.00457570772926
2021-06-17,256.07000732421875,261.75,256.010009765625,260.8999938964844,251.49993896484375,27565500,MSFT,64.23276559580525,252.3729995727539,255.6878218642117,261.8829454024794,242.86305374302842
2021-06-18,259.6300048828125,262.29998779296875,258.75,259.42999267578125,250.0828857421875,37202200,MSFT,61.098261611803885,253.020499420166,256.263540450607,262.60051909352836,243.44047974680362
2021-06-21,259.82000732421875,263.5199890136719,257.9200134277344,262.6300048828125,253.1676483154297,26696100,MSFT,65.09180346456236,253.89349975585938,257.24299651710015,263.63365908031454,244.15334043140422
2021-06-22,262.7200012207031,265.7900085449219,262.3999938964844,265.510009765625,255.94381713867188,24694100,MSFT,68.25079431574642,254.63000030517577,258.51484470918086,265.48130689583036,243.77869371452118
2021-06-23,265.989990234375,266.8299865722656,264.42999267578125,265.2699890136719,255.7124481201172,19518700,MSFT,67.70092961670457,255.30749969482423,259.55409767910254,267.00634946912027,243.6086499205282
2021-06-24,266.1600036621094,267.8500061035156,265.4700012207031,266.69000244140625,257.08135986328125,21446900,MSFT,69.27791323827073,256.0674995422363,260.6519291809954,268.61940411200294,243.51559497246967
2021-06-25,266.2300109863281,267.25,264.760009765625,265.0199890136719,255.47145080566406,25611100,MSFT,65.24344553181497,256.8529991149902,261.3239383860226,269.5800929289286,244.1259053010518
2021-06-28,266.19000244140625,268.8999938964844,265.9100036621094,268.7200012207031,259.0380859375,19590000,MSFT,69.48369381404105,257.8049995422363,262.46179420674264,271.08010561393667,244.529893470536
2021-06-29,268.8699951171875,271.6499938964844,267.9800109863281,271.3999938964844,261.62158203125,19937800,MSFT,72.13538391536792,259.0049995422363,263.8369018513183,272.63512745857213,245.3748716259005
2021-06-30,270.69000244140625,271.3599853515625,269.6000061035156,270.8999938964844,261.1395568847656,21656500,MSFT,70.89760396866436,260.1849990844727,264.9235313967285,273.64262075050493,246.72737741844043
2021-07-01,269.6099853515625,271.8399963378906,269.6000061035156,271.6000061035156,261.8144226074219,16725300,MSFT,71.63152836775083,261.47949905395507,265.9506813516188,274.07156228621545,248.88743582169468
2021-07-02,272.82000732421875,278.0,272.5,277.6499938964844,267.6464538574219,26458000,MSFT,77.02442943380109,262.82249908447267,267.75057558929046,276.2682915154064,249.37670665353892
2021-07-06,278.0299987792969,279.3699951171875,274.29998779296875,277.6600036621094,267.6560974121094,31565600,MSFT,77.03220907977929,264.01499938964844,269.2751029851088,278.25881832460624,249.77118045469066
2021-07-07,279.3999938964844,280.69000244140625,277.1499938964844,279.92999267578125,269.8442687988281,23260000,MSFT,78.78645810936038,265.38299865722655,270.91431678367377,280.2106931324801,250.55530418197299
2021-07-08,276.8999938964844,278.7300109863281,274.8699951171875,277.4200134277344,267.42474365234375,24618600,MSFT,72.21820655984266,266.5744995117187,271.9151931904523,281.24913035827683,251.89986866516062
2021-07-09,275.7200012207031,278.04998779296875,275.32000732421875,277.94000244140625,267.9259338378906,23916700,MSFT,72.72550512808667,267.6095001220703,272.8420869213683,282.42395941386445,252.79504083027615
2021-07-12,279.1600036621094,279.7699890136719,276.5799865722656,277.32000732421875,267.328369140625,18931700,MSFT,71.0593952083959,268.58099975585935,273.53099775257607,283.2663008560949,253.8956986556238
2021-07-13,277.5199890136719,282.8500061035156,277.3900146484375,280.9800109863281,270.8564453125,26120100,MSFT,74.73858736512959,269.63549957275393,274.67699978853796,284.6970612587289,254.57393788677894
2021-07-14,282.3500061035156,283.6600036621094,280.54998779296875,282.510009765625,272.3313293457031,23113700,MSFT,76.10608454249909,270.843000793457,275.8820782465514,285.96720530077715,255.71879628613686
2021-07-15,282.0,282.510009765625,279.8299865722656,281.0299987792969,270.9046936035156,22604200,MSFT,72.04332523544447,272.02550048828124,276.6740660208199,286.43566612511205,257.6153348514504
2021-07-16,282.07000732421875,284.1000061035156,279.4599914550781,280.75,270.634765625,26186800,MSFT,71.26819733293728,273.018000793457,277.30113278684763,286.95287234718785,259.0831292397262
2021-07-19,278.92999267578125,280.3699951171875,274.45001220703125,277.010009765625,267.0295715332031,32935600,MSFT,61.716511985255245,273.8970016479492,277.2563446297365,286.440944784609,261.3530585112894
2021-07-20,278.0299987792969,280.9700012207031,276.260009765625,279.32000732421875,269.2562255859375,26259700,MSFT,64.85004810222406,274.7315017700195,277.57383119811834,286.3529346632846,263.11006887675444
2021-07-21,278.8999938964844,281.5199890136719,277.2900085449219,281.3999938964844,271.2612609863281,24364300,MSFT,67.43475470781195,275.5260009765625,278.16247161325157,286.68034367465975,264.37165827846525
2021-07-22,283.8399963378906,286.4200134277344,283.4200134277344,286.1400146484375,275.8305358886719,23384100,MSFT,72.4131854343955,276.56950225830076,279.3897859263571,287.59484045245136,265.54416406415015
2021-07-23,287.3699951171875,289.989990234375,286.5,289.6700134277344,279.23333740234375,22768100,MSFT,75.42612706688024,277.7185028076172,280.97135938810743,289.16756602256044,266.26943959267396
2021-07-26,289.0,289.69000244140625,286.6400146484375,289.04998779296875,278.63568115234375,23176100,MSFT,73.89943980195225,278.92000274658204,282.2142252965476,289.8166398409374,268.0233656522267
2021-07-27,289.42999267578125,289.5799865722656,282.95001220703125,286.5400085449219,276.21612548828125,33604100,MSFT,67.90719896323853,279.81100311279295,282.8797304116821,290.124395610099,269.4976106154869
