Date,Open,High,Low,Close,Adj Close,Volume,Ticker,rsi_14,sma_20,ema_12,bb_h,bb_l
2020-12-24,86.75,87.30000305175781,86.45549774169922,86.94249725341797,86.35157775878906,6936000,GOOG,37.1364300170747,88.79459953308105,87.64991059231507,92.22112085395531,85.3680782122068
2020-12-28,87.58174896240234,89.5363998413086,87.3167495727539,88.80449676513672,88.20091247558594,27860000,GOOG,51.68616234760592,88.75184936523438,87.82753923428763,92.15539854811331,85.34830018235544
2020-12-29,89.3895034790039,89.62200164794922,87.80449676513672,87.93599700927734,87.33832550048828,25988000,GOOG,46.30297294060919,88.74679908752441,87.84422504582452,92.15487286055273,85.33872531449609
2020-12-30,88.10050201416016,88.25475311279297,86.27999877929688,86.97599792480469,86.38484191894531,26122000,GOOG,41.195553583697205,88.6003490447998,87.71065164259069,92.04825252789223,85.15244556170737
2020-12-31,86.77100372314453,87.94650268554688,86.77100372314453,87.59400177001953,86.99864196777344,20238000,GOOG,45.372947693398544,88.41017417907715,87.69270550834898,91.6321471474792,85.18820121067509
2021-01-04,87.87699890136719,88.03250122070312,85.39250183105469,86.41200256347656,85.8246841430664,38038000,GOOG,39.58137104058477,88.16384925842286,87.4956742860609,91.20061140542687,85.12708711141885
2021-01-05,86.25,87.38349914550781,85.90074920654297,87.0459976196289,86.45436096191406,22906000,GOOG,43.730226909414625,87.9461742401123,87.42649326045598,90.6272987435463,85.2650497366783
2021-01-06,85.13150024414062,87.4000015258789,84.94999694824219,86.7645034790039,86.17478942871094,52042000,GOOG,42.34002846293246,87.73569946289062,87.32464867869412,90.07171201622938,85.39968690955186
2021-01-07,87.00299835205078,89.41999816894531,86.85250091552734,89.36250305175781,88.755126953125,45300000,GOOG,56.18452075069855,87.65744972229004,87.63816473608853,89.63842047894437,85.67647896563571
2021-01-08,89.39900207519531,90.49199676513672,88.67675018310547,90.3604965209961,89.746337890625,41012000,GOOG,60.14343242253738,87.7151496887207,88.05698501068969,89.92700655128981,85.5032928261516
2021-01-11,89.30349731445312,89.71575164794922,88.0260009765625,88.33599853515625,87.73560333251953,24194000,GOOG,50.22882356605022,87.69362449645996,88.09991016829993,89.87226618486643,85.51498280805349
2021-01-12,87.69599914550781,88.9020004272461,86.2655029296875,87.32749938964844,86.73396301269531,27140000,GOOG,46.147695158317795,87.60557441711425,87.98107774081508,89.6919928268275,85.51915600740101
2021-01-13,86.92900085449219,88.25174713134766,86.90049743652344,87.72000122070312,87.12378692626953,21882000,GOOG,47.921226377445194,87.59142456054687,87.94091212233633,89.67069617543768,85.51215294565606
2021-01-14,87.68099975585938,88.75050354003906,86.66999816894531,87.00900268554688,86.4176254272461,23590000,GOOG,45.02833496354001,87.52244987487794,87.79754143975333,89.58281847404326,85.4620812757126
2021-01-15,86.90950012207031,87.80000305175781,86.07749938964844,86.80950164794922,86.21947479248047,26844000,GOOG,44.221656702017874,87.45542488098144,87.64553531793732,89.51698841022825,85.39386135173463
2021-01-19,87.61250305175781,90.46375274658203,87.072998046875,89.54299926757812,88.93439483642578,34692000,GOOG,55.883638876293084,87.56282501220703,87.93745284865129,89.81554960298568,85.31010042142837
2021-01-20,91.572998046875,95.18550109863281,91.27649688720703,94.34500122070312,93.7037582397461,49806000,GOOG,68.38770174923116,87.95255012512207,88.92322952127465,91.62158916085714,84.283511089387
2021-01-21,94.9000015258789,96.74299621582031,94.35549926757812,94.5625,93.9197769165039,41278000,GOOG,68.81878747228495,88.33225021362304,89.7908095949247,92.9614806745237,83.70301975272238
2021-01-22,94.78399658203125,95.54750061035156,94.08799743652344,95.05249786376953,94.40644073486328,25442000,GOOG,69.81737608131843,88.77612495422363,90.6003000978239,94.13740074932524,83.41484915912203
2021-01-25,96.03350067138672,96.47899627685547,93.37650299072266,94.97000122070312,94.32452392578125,38546000,GOOG,69.41431633020999,89.19367485046386,91.27256180903609,95.09181628305683,83.2955334178709
2021-01-26,94.44200134277344,96.25,94.21224975585938,95.86199951171875,95.21044921875,26262000,GOOG,71.34087095140876,89.6396499633789,91.97862914791034,96.11052685885475,83.16877306790305
2021-01-27,94.12650299072266,94.5,90.44999694824219,91.53949737548828,90.91732788085938,54966000,GOOG,53.69164320977005,89.77639999389649,91.91107041369156,96.28637951598178,83.2664204718112
2021-01-28,92.1969985961914,94.94149780273438,92.13200378417969,93.15550231933594,92.52234649658203,35462000,GOOG,57.886356380593675,90.03737525939941,92.10252147609839,96.64900523219367,83.42574528660515
2021-01-29,92.30850219726562,92.86399841308594,90.51000213623047,91.78700256347656,91.16314697265625,32252000,GOOG,53.46928894002329,90.27792549133301,92.0539801049258,96.77561940105964,83.78023158160637
2021-02-01,92.67849731445312,96.11959838867188,92.54650115966797,95.06749725341797,94.42134857177734,32044000,GOOG,61.12679667656601,90.65160026550294,92.51759812777075,97.34553819631476,83.95766233469111
2021-02-02,96.12799835205078,97.78800201416016,95.72450256347656,96.37550354003906,95.720458984375,45474000,GOOG,63.69246049189573,91.14977531433105,93.1111220373505,97.98891762230397,84.31063300635813
2021-02-03,103.6500015258789,105.82499694824219,100.91899871826172,103.50350189208984,102.80001831054688,82364000,GOOG,73.82937790470031,91.9726505279541,94.7099497073104,100.41184994721314,83.53345110869506
2021-02-04,103.44450378417969,103.92749786376953,102.12950134277344,103.11849975585938,102.4176254272461,37046000,GOOG,72.64954041231623,92.79035034179688,96.00357279170255,102.16940076075346,83.4112999228403
2021-02-05,103.5,105.12550354003906,102.96649932861328,104.9000015258789,104.1870346069336,30702000,GOOG,74.66692498468294,93.56722526550293,97.372254135422,104.17529535974055,82.95915517126531
2021-02-08,105.29550170898438,106.17735290527344,103.5999984741211,104.64550018310547,103.93424987792969,24838000,GOOG,73.82912510809412,94.2814754486084,98.49121506583484,105.81315143303584,82.74979946418097
2021-02-09,103.927001953125,105.25650024414062,103.927001953125,104.17549896240234,103.46744537353516,17798000,GOOG,72.21755792323002,95.07345046997071,99.36572028069136,107.03084376385362,83.11605717608779
2021-02-10,104.71050262451172,105.41850280761719,103.15450286865234,104.76899719238281,104.05690002441406,22710000,GOOG,73.01848352171923,95.94552536010742,100.19699365172082,108.05907023970869,83.83198048050616
2021-02-11,104.97550201416016,105.10150146484375,103.86599731445312,104.79450225830078,104.08224487304688,18914000,GOOG,73.05443367762848,96.7992504119873,100.90430266811774,108.88029393680965,84.71820688716495
2021-02-12,104.51249694824219,105.44100189208984,104.15650177001953,105.20549774169922,104.49044799804688,17114000,GOOG,73.6633947063659,97.70907516479492,101.56602498713028,109.43953538807727,85.97861494151257
2021-02-16,105.21800231933594,107.63400268554688,105.21800231933594,106.09500122070312,105.3739013671875,22676000,GOOG,74.98123660082824,98.67335014343261,102.26279056152609,109.81736210975379,87.52933817711144
2021-02-17,105.0,106.68299865722656,104.94599914550781,106.41549682617188,105.69222259521484,21418000,GOOG,75.45775202846704,99.5169750213623,102.90166844839467,110.31779427709601,88.71615576562859
2021-02-18,105.51950073242188,106.63674926757812,105.18550109863281,105.86000061035156,105.14049530029297,22432000,GOOG,72.86723111883265,100.09272499084473,103.35679647331112,110.95682534987886,89.2286246318106
2021-02-19,105.9635009765625,106.52649688720703,104.87049865722656,105.05699920654297,104.34295654296875,29148000,GOOG,69.17045011343151,100.61744995117188,103.61836612457756,111.37567738337745,89.8592225189663
2021-02-22,103.3499984741211,104.57099914550781,103.10700225830078,103.24400329589844,102.54228210449219,27350000,GOOG,61.57488221891755,101.02702522277832,103.5607718432423,111.52723798339116,90.52681246216548
2021-02-23,101.25050354003906,104.10050201416016,100.10099792480469,103.54299926757812,102.83924865722656,33348000,GOOG,62.309937001706984,101.45567512512207,103.55803760083244,111.62661520898342,91.28473504126072
2021-02-24,102.09149932861328,105.03900146484375,101.90650177001953,104.75849914550781,104.0464859008789,24966000,GOOG,65.22251112360442,101.90050010681152,103.74272399232095,111.82926805960848,91.97173215401456
2021-02-25,103.37249755859375,104.74400329589844,101.06449890136719,101.56800079345703,100.87767028808594,36568000,GOOG,53.5293843080191,102.40192527770996,103.40815119249574,111.12699031422542,93.6768602411945
2021-02-26,102.5260009765625,103.55049896240234,100.8030014038086,101.84300231933594,101.15080261230469,41670000,GOOG,54.290069509411694,102.83630027770997,103.16735905816346,110.47405156971827,95.19854898570166
2021-03-01,102.82599639892578,104.32599639892578,102.30500030517578,104.07550048828125,103.36811828613281,28090000,GOOG,60.012626324908524,103.45072517395019,103.30707312433543,109.1704192586822,97.73103108921818
2021-03-02,103.80950164794922,105.21849822998047,103.56300354003906,103.79199981689453,103.08656311035156,22692000,GOOG,59.002449826945394,103.88695030212402,103.38167723088299,108.12030861154956,99.65359199269848
2021-03-03,103.3604965209961,104.4259033203125,100.5,101.33550262451172,100.64673614501953,29684000,GOOG,50.99285067259084,104.13495025634765,103.0668811375951,106.90856112040082,101.36133939229448
2021-03-04,101.16850280761719,104.46199798583984,101.01349639892578,102.45449829101562,101.75814819335938,42360000,GOOG,54.05268354024958,104.08250007629394,102.97266839196749,106.94028794348353,101.22471220910435
